epoch,train_loss,validation_loss
1,0.456794,0.385614
2,0.378079,0.34977
3,0.364456,0.352471
4,0.358297,0.34764
5,0.351812,0.351501
6,0.3477,0.34503
7,0.342367,0.355327
8,0.337409,0.359367
9,0.333275,0.349345
10,0.326042,0.355271
11,0.321096,0.353648
12,0.315222,0.358104
13,0.309338,0.356208
14,0.303704,0.362448
15,0.295222,0.366513
16,0.288518,0.37147
