epoch,train_loss,validation_loss
1,0.484344,0.391888
2,0.388426,0.369099
3,0.373678,0.368979
4,0.364692,0.36059
5,0.357049,0.355239
6,0.352337,0.368603
7,0.34761,0.350154
8,0.343107,0.35014
9,0.339127,0.35526
10,0.335206,0.366396
11,0.330283,0.355081
12,0.325764,0.361169
13,0.322047,0.353003
14,0.315085,0.371338
15,0.309493,0.361638
16,0.30444,0.367842
17,0.298055,0.371519
18,0.291244,0.374633
