epoch,train_loss,validation_loss
1,0.519725,0.406663
2,0.39158,0.37023
3,0.374326,0.360203
4,0.36585,0.347123
5,0.358396,0.354355
6,0.354472,0.354488
7,0.350249,0.364923
8,0.347871,0.346486
9,0.343991,0.345521
10,0.341755,0.350744
11,0.338517,0.357607
12,0.336286,0.353423
13,0.332712,0.356197
14,0.330684,0.349987
15,0.326372,0.372872
16,0.324674,0.357184
17,0.321443,0.356704
18,0.318634,0.355878
19,0.314704,0.354349
