Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,lstm_seq12_h64_l2_d0p3_lr0p0005_bs64,,0.3771,0.543,39.056,32.3856,30.1684,5048
hourly,validation,lstm_seq12_h64_l2_d0p3_lr0p0005_bs64,0,0.2263,0.323,40.2012,33.0232,35.7861,209
hourly,validation,lstm_seq12_h64_l2_d0p3_lr0p0005_bs64,1,0.1868,0.2927,34.7565,30.7112,35.149,209
hourly,validation,lstm_seq12_h64_l2_d0p3_lr0p0005_bs64,2,0.1543,0.2407,30.6661,27.7867,32.1811,209
hourly,validation,lstm_seq12_h64_l2_d0p3_lr0p0005_bs64,3,0.1348,0.2162,29.8321,25.997,31.1336,209
hourly,validation,lstm_seq12_h64_l2_d0p3_lr0p0005_bs64,4,0.1273,0.195,29.4649,27.0366,30.9053,209
hourly,validation,lstm_seq12_h64_l2_d0p3_lr0p0005_bs64,5,0.1711,0.2213,40.3962,35.3618,38.97,209
hourly,validation,lstm_seq12_h64_l2_d0p3_lr0p0005_bs64,6,0.3086,0.4107,41.6848,36.25,37.4032,209
hourly,validation,lstm_seq12_h64_l2_d0p3_lr0p0005_bs64,7,0.5183,0.6606,41.1026,34.8291,29.2695,210
hourly,validation,lstm_seq12_h64_l2_d0p3_lr0p0005_bs64,8,0.3958,0.5197,31.9704,27.2546,24.0025,210
hourly,validation,lstm_seq12_h64_l2_d0p3_lr0p0005_bs64,9,0.3527,0.4615,29.2311,25.6515,22.7398,210
hourly,validation,lstm_seq12_h64_l2_d0p3_lr0p0005_bs64,10,0.3506,0.4868,27.8855,25.0721,23.1933,210
hourly,validation,lstm_seq12_h64_l2_d0p3_lr0p0005_bs64,11,0.4217,0.6294,38.7272,30.5141,27.9283,210
hourly,validation,lstm_seq12_h64_l2_d0p3_lr0p0005_bs64,12,0.4325,0.6208,42.7505,32.5863,29.6575,212
hourly,validation,lstm_seq12_h64_l2_d0p3_lr0p0005_bs64,13,0.4234,0.5635,45.4206,36.0859,31.195,212
hourly,validation,lstm_seq12_h64_l2_d0p3_lr0p0005_bs64,14,0.4333,0.6113,47.2912,36.847,34.5551,212
