Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,,0.3709,0.5365,38.3965,31.6339,29.718,5024
hourly,validation,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,0,0.2149,0.3198,36.1945,30.8675,33.9817,209
hourly,validation,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,1,0.1728,0.2922,29.9342,27.0991,32.5061,209
hourly,validation,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,2,0.1433,0.2389,27.3193,24.8381,29.8938,209
hourly,validation,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,3,0.1361,0.2178,30.9555,26.0024,31.4333,209
hourly,validation,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,4,0.1281,0.1996,29.477,26.8844,31.1013,209
hourly,validation,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,5,0.1623,0.2246,36.5223,33.2202,36.965,209
hourly,validation,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,6,0.2972,0.3906,41.5515,35.4115,36.0127,209
hourly,validation,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,7,0.5193,0.6411,47.0712,36.0898,29.3305,210
hourly,validation,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,8,0.3889,0.5014,34.9469,26.8848,23.5842,210
hourly,validation,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,9,0.3331,0.4469,31.3592,23.9148,21.4727,210
hourly,validation,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,10,0.3455,0.4684,29.4347,24.6631,22.8553,210
hourly,validation,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,11,0.4171,0.6201,39.6283,30.2366,27.6239,210
hourly,validation,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,12,0.4313,0.617,43.3747,32.2322,29.6104,210
hourly,validation,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,13,0.4237,0.5646,46.3283,36.0807,31.2604,210
hourly,validation,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,14,0.426,0.6095,48.3313,36.4846,34.0445,210
hourly,validation,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,15,0.4336,0.6412,46.728,37.46,36.4216,209
hourly,validation,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,16,0.3884,0.5629,40.7928,34.902,33.2409,209
hourly,validation,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,17,0.4568,0.6698,40.8238,35.269,34.3297,209
hourly,validation,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,18,0.4961,0.679,41.2186,34.4342,30.298,209
hourly,validation,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,19,0.6501,0.8038,37.4956,34.4307,31.2542,209
hourly,validation,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,20,0.6145,0.7661,37.2731,30.5254,26.9876,209
hourly,validation,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,21,0.5014,0.6427,34.1414,27.584,24.4625,209
hourly,validation,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,22,0.4617,0.5753,40.7202,34.3373,30.5376,209
hourly,validation,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,23,0.3583,0.4702,49.8308,39.3915,40.1999,209
summary,test,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,,0.3259,0.4751,41.7609,34.6772,33.971,5025
hourly,test,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,0,0.2318,0.3936,32.5051,30.9198,35.1332,209
hourly,test,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,1,0.1881,0.3193,26.8892,28.9695,33.1168,209
hourly,test,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,2,0.1676,0.281,26.453,28.2602,31.7749,209
hourly,test,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,3,0.1407,0.2459,26.116,25.7345,30.2429,209
hourly,test,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,4,0.154,0.2532,29.4381,29.3832,33.2755,209
hourly,test,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,5,0.1565,0.2592,32.7675,29.5969,34.7909,209
hourly,test,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,6,0.2255,0.2883,41.2535,33.8408,34.5767,209
hourly,test,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,7,0.4398,0.5511,51.438,38.2105,33.4048,209
hourly,test,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,8,0.3169,0.4245,40.3669,29.5533,25.2462,209
hourly,test,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,9,0.3423,0.4657,43.4098,32.4427,28.5492,209
hourly,test,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,10,0.3839,0.5198,50.5877,37.3076,33.6914,209
hourly,test,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,11,0.3818,0.5266,47.7759,37.4017,33.5166,209
hourly,test,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,12,0.4139,0.5736,48.1865,39.3534,37.3317,209
hourly,test,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,13,0.3529,0.4599,42.4737,36.4356,33.6809,209
hourly,test,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,14,0.3795,0.5148,50.147,40.8846,38.5355,209
hourly,test,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,15,0.3298,0.4717,43.3212,36.3833,36.3745,210
hourly,test,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,16,0.3161,0.423,48.6962,38.8911,38.5364,210
hourly,test,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,17,0.3515,0.4983,46.8803,39.5536,39.773,210
hourly,test,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,18,0.4292,0.6487,48.9618,40.3119,40.0758,210
hourly,test,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,19,0.4374,0.6095,49.848,37.3071,33.6309,210
hourly,test,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,20,0.4447,0.5805,46.5115,34.0612,30.1713,210
hourly,test,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,21,0.4975,0.6511,46.8481,36.4699,32.7137,210
hourly,test,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,22,0.4008,0.5363,40.067,33.6455,33.0953,210
hourly,test,lstm_seq24_h128_l2_d0p3_lr0p0005_bs64,23,0.3354,0.5091,41.1448,37.2317,39.4372,210
