Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,,0.3814,0.5448,40.5656,32.6995,30.5595,5024
hourly,validation,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,0,0.2307,0.339,37.9671,33.1955,36.4825,209
hourly,validation,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,1,0.1792,0.298,31.503,28.2861,33.7156,209
hourly,validation,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,2,0.1497,0.2417,29.5661,26.3684,31.2325,209
hourly,validation,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,3,0.1418,0.2136,33.0331,27.6494,32.7484,209
hourly,validation,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,4,0.141,0.211,33.9204,29.5681,34.2289,209
hourly,validation,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,5,0.1862,0.2381,45.295,37.7844,42.4143,209
hourly,validation,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,6,0.3156,0.4085,46.99,37.2228,38.2509,209
hourly,validation,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,7,0.5107,0.6412,44.4461,34.693,28.8453,210
hourly,validation,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,8,0.3983,0.5101,33.3688,26.9089,24.1545,210
hourly,validation,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,9,0.341,0.4565,31.4626,24.4073,21.9857,210
hourly,validation,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,10,0.3545,0.477,30.2848,25.2436,23.4511,210
hourly,validation,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,11,0.4214,0.6216,40.6588,30.6448,27.9065,210
hourly,validation,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,12,0.4313,0.6206,43.9923,32.3797,29.6085,210
hourly,validation,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,13,0.4216,0.5711,46.5049,36.473,31.1097,210
hourly,validation,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,14,0.4321,0.6163,47.0445,36.5685,34.5388,210
hourly,validation,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,15,0.443,0.6502,46.0533,37.7774,37.2134,209
hourly,validation,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,16,0.399,0.569,42.4243,35.8416,34.1507,209
hourly,validation,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,17,0.4739,0.6826,46.0766,37.4822,35.6197,209
hourly,validation,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,18,0.5244,0.6883,46.0351,36.14,32.0223,209
hourly,validation,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,19,0.6399,0.7914,38.444,33.5628,30.7621,209
hourly,validation,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,20,0.6368,0.7868,41.6429,31.4694,27.9662,209
hourly,validation,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,21,0.5268,0.6615,37.3653,28.8066,25.701,209
hourly,validation,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,22,0.4847,0.6025,44.1288,35.0728,32.0604,209
hourly,validation,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,23,0.369,0.4785,55.3979,41.3106,41.3943,209
summary,test,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,,0.3355,0.4788,45.2269,36.1268,34.9734,5025
hourly,test,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,0,0.2442,0.4008,35.9267,33.17,37.0189,209
hourly,test,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,1,0.1925,0.3121,29.698,30.8298,33.8797,209
hourly,test,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,2,0.1658,0.2712,27.2618,28.1139,31.4425,209
hourly,test,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,3,0.1421,0.2345,28.7587,26.6681,30.5426,209
hourly,test,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,4,0.1594,0.2506,33.0044,30.4906,34.4254,209
hourly,test,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,5,0.1797,0.2663,42.1191,34.842,39.9669,209
hourly,test,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,6,0.2622,0.3274,51.0201,38.5883,40.2141,209
hourly,test,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,7,0.4598,0.5743,57.0528,40.8915,34.9218,209
hourly,test,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,8,0.331,0.4266,40.7578,30.3515,26.3739,209
hourly,test,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,9,0.345,0.4718,42.756,32.6709,28.7689,209
hourly,test,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,10,0.3886,0.5237,49.5606,37.7008,34.1035,209
hourly,test,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,11,0.3758,0.5208,45.4746,36.3576,32.9891,209
hourly,test,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,12,0.4102,0.5778,47.4481,38.6242,37.0013,209
hourly,test,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,13,0.3545,0.4674,42.7791,36.2888,33.8268,209
hourly,test,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,14,0.3723,0.515,49.4739,39.8319,37.8107,209
hourly,test,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,15,0.3351,0.4731,44.3167,37.0315,36.9554,210
hourly,test,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,16,0.3273,0.4284,52.4436,40.5958,39.9065,210
hourly,test,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,17,0.3705,0.5063,53.6067,42.311,41.924,210
hourly,test,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,18,0.4527,0.6427,56.3108,43.2173,42.2718,210
hourly,test,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,19,0.4424,0.6055,56.3879,38.7669,34.0147,210
hourly,test,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,20,0.4689,0.6022,54.0977,36.7722,31.8083,210
hourly,test,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,21,0.5,0.643,51.6603,37.6307,32.8834,210
hourly,test,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,22,0.4144,0.5449,44.3117,34.917,34.2119,210
hourly,test,lstm_seq24_h32_l2_d0p0_lr0p0005_bs64,23,0.3538,0.5067,48.9541,40.2549,41.6002,210
