Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,,0.382,0.5424,39.5284,32.7968,30.6338,4976
hourly,validation,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,0,0.2343,0.3486,36.6945,33.436,36.8839,207
hourly,validation,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,1,0.1814,0.291,32.3639,29.8555,34.2131,207
hourly,validation,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,2,0.1531,0.235,30.4984,27.8476,31.8452,207
hourly,validation,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,3,0.129,0.2024,28.3963,25.4911,29.7448,207
hourly,validation,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,4,0.1192,0.1954,26.6829,25.1149,28.8854,207
hourly,validation,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,5,0.1941,0.2358,49.4515,39.6069,44.3545,207
hourly,validation,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,6,0.3471,0.4457,54.3191,39.3184,41.9246,207
hourly,validation,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,7,0.5129,0.6206,48.298,36.2834,28.991,208
hourly,validation,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,8,0.3866,0.5052,33.653,26.7997,23.5142,208
hourly,validation,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,9,0.3508,0.46,30.6802,24.9792,22.6647,208
hourly,validation,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,10,0.3588,0.4761,29.346,25.4781,23.7827,208
hourly,validation,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,11,0.4394,0.6308,39.1172,31.9361,29.2611,208
hourly,validation,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,12,0.4252,0.6161,40.9537,32.0003,29.4071,208
hourly,validation,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,13,0.4271,0.5668,44.5785,36.0919,31.6606,208
hourly,validation,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,14,0.4231,0.6002,46.509,36.5661,33.9106,208
hourly,validation,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,15,0.442,0.635,47.4726,38.644,37.38,207
hourly,validation,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,16,0.3959,0.5637,42.6144,35.8381,33.7997,207
hourly,validation,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,17,0.464,0.6558,44.4675,36.1345,34.6823,207
hourly,validation,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,18,0.5402,0.6937,46.6005,36.5225,32.8447,207
hourly,validation,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,19,0.6269,0.7804,37.0621,32.6927,30.12,207
hourly,validation,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,20,0.6218,0.769,37.5809,30.7451,27.3378,207
hourly,validation,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,21,0.5269,0.6801,32.614,28.7996,25.7612,207
hourly,validation,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,22,0.4994,0.6256,41.0376,36.892,33.0331,207
hourly,validation,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,23,0.3664,0.4905,47.7052,40.1092,41.0424,207
summary,test,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,,0.3342,0.4822,42.7392,35.3754,34.7453,4977
hourly,test,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,0,0.25,0.4092,36.273,33.8734,37.7754,207
hourly,test,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,1,0.1963,0.3244,29.5339,30.4764,34.4917,207
hourly,test,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,2,0.1701,0.2721,28.1229,28.9449,32.218,207
hourly,test,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,3,0.1348,0.2295,25.354,25.2884,28.9265,207
hourly,test,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,4,0.1535,0.2478,29.217,29.1738,33.1473,207
hourly,test,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,5,0.1786,0.2667,41.2213,34.4738,39.8241,207
hourly,test,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,6,0.2632,0.3352,49.5817,37.201,40.4887,207
hourly,test,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,7,0.4276,0.5421,51.3766,37.4882,32.5907,207
hourly,test,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,8,0.3198,0.4306,39.4196,29.4484,25.5316,207
hourly,test,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,9,0.3535,0.4721,41.7687,32.6647,29.4474,207
hourly,test,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,10,0.3844,0.5296,46.296,35.8618,33.6624,207
hourly,test,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,11,0.3906,0.5318,45.645,37.3829,34.1746,207
hourly,test,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,12,0.4176,0.5847,46.2418,38.9262,37.4428,207
hourly,test,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,13,0.3529,0.462,41.1731,36.0447,33.4977,207
hourly,test,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,14,0.3804,0.5204,48.6532,40.4877,38.441,207
hourly,test,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,15,0.3343,0.4693,43.8107,36.943,36.7057,208
hourly,test,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,16,0.3277,0.4282,50.164,40.0802,39.7528,208
hourly,test,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,17,0.3702,0.5125,51.1644,41.3869,41.7255,208
hourly,test,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,18,0.4281,0.6256,51.5695,40.2318,40.1232,208
hourly,test,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,19,0.4405,0.6065,51.5077,37.4435,33.6808,208
hourly,test,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,20,0.4469,0.5872,47.4179,33.9262,30.1056,208
hourly,test,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,21,0.5277,0.6877,46.8507,37.8507,34.4491,208
hourly,test,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,22,0.4264,0.5663,40.546,35.3582,35.0301,208
hourly,test,lstm_seq48_h64_l2_d0p3_lr0p001_bs64,23,0.3429,0.5263,42.6337,37.9437,40.198,208
