Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,,0.3758,0.5478,37.6584,31.8223,30.0576,5048
hourly,validation,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,0,0.2358,0.3317,43.7926,34.9312,37.2872,209
hourly,validation,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,1,0.1726,0.2959,28.6045,28.071,32.4698,209
hourly,validation,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,2,0.1464,0.2468,26.1701,25.5966,30.5463,209
hourly,validation,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,3,0.1215,0.2088,25.0414,22.7719,28.0703,209
hourly,validation,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,4,0.1242,0.2004,27.757,25.9527,30.1553,209
hourly,validation,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,5,0.1514,0.2277,31.4934,30.5604,34.4871,209
hourly,validation,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,6,0.2906,0.3851,38.6924,34.7018,35.2134,209
hourly,validation,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,7,0.495,0.6421,45.4979,33.8811,27.9574,210
hourly,validation,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,8,0.3942,0.5088,34.811,27.1573,23.9079,210
hourly,validation,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,9,0.3384,0.4463,30.0731,24.4189,21.8157,210
hourly,validation,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,10,0.3556,0.4907,28.0732,25.1218,23.5218,210
hourly,validation,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,11,0.4451,0.6479,37.3755,31.9905,29.4793,210
hourly,validation,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,12,0.435,0.6401,39.0388,32.6438,29.8297,212
hourly,validation,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,13,0.4234,0.5676,42.0891,36.4038,31.2017,212
hourly,validation,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,14,0.4266,0.6031,44.2427,36.1101,34.0256,212
hourly,validation,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,15,0.4445,0.6495,45.0125,37.9358,37.3921,211
hourly,validation,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,16,0.3916,0.5675,39.1079,35.3579,33.4625,211
hourly,validation,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,17,0.4596,0.6822,40.1679,35.3824,34.6048,211
hourly,validation,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,18,0.5305,0.7178,43.6191,36.0078,32.4851,211
hourly,validation,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,19,0.6247,0.7906,36.3815,32.7588,30.0323,211
hourly,validation,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,20,0.6191,0.7868,35.8797,30.2144,27.0247,211
hourly,validation,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,21,0.5104,0.6626,33.0375,27.6089,24.7689,211
hourly,validation,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,22,0.4787,0.6042,45.6167,34.6242,31.7321,211
hourly,validation,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,23,0.3902,0.4949,61.7107,43.2167,43.8988,211
summary,test,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,,0.3345,0.4846,43.3896,35.7046,34.8909,5049
hourly,test,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,0,0.2605,0.4115,41.0326,35.5061,39.4918,209
hourly,test,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,1,0.2013,0.3253,30.0543,32.7738,35.4305,209
hourly,test,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,2,0.174,0.2844,27.6999,29.9547,32.9856,209
hourly,test,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,3,0.1345,0.2432,24.3773,24.5593,28.9012,209
hourly,test,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,4,0.1478,0.2455,28.0745,27.9243,31.9248,209
hourly,test,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,5,0.1454,0.2582,27.737,27.1903,32.334,209
hourly,test,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,6,0.2141,0.2934,33.9947,32.5711,32.8361,209
hourly,test,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,7,0.4475,0.5817,50.2523,38.0505,33.9892,209
hourly,test,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,8,0.3199,0.4241,38.9415,28.5459,25.4862,209
hourly,test,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,9,0.3352,0.4656,40.8391,31.6109,27.955,209
hourly,test,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,10,0.3798,0.524,47.1447,36.5753,33.3309,209
hourly,test,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,11,0.3863,0.5415,43.1342,36.5782,33.9116,209
hourly,test,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,12,0.4061,0.5768,43.5571,38.5245,36.7569,211
hourly,test,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,13,0.343,0.4625,39.5288,35.0057,32.9379,211
hourly,test,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,14,0.37,0.5157,46.4233,38.7279,37.6565,211
hourly,test,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,15,0.3251,0.4625,41.1315,35.7538,35.8208,212
hourly,test,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,16,0.3253,0.4295,48.5184,39.7305,39.6266,212
hourly,test,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,17,0.3613,0.5013,49.9777,41.0988,40.8827,212
hourly,test,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,18,0.4559,0.6505,58.8891,44.7221,42.5602,212
hourly,test,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,19,0.4615,0.6136,63.7082,41.5372,35.6383,212
hourly,test,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,20,0.4598,0.5967,56.0828,37.4847,31.2512,212
hourly,test,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,21,0.5439,0.6838,54.8842,40.8431,35.8685,212
hourly,test,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,22,0.4438,0.5807,49.5162,38.1971,36.7212,212
hourly,test,lstm_seq12_h128_l2_d0p0_lr0p001_bs64,23,0.3746,0.5207,54.6105,42.8101,44.1098,212
