epoch,train_loss,validation_loss
1,0.483412,0.381838
2,0.386291,0.353734
3,0.371712,0.357804
4,0.361988,0.360355
5,0.357721,0.351071
6,0.352204,0.348813
7,0.347888,0.355769
8,0.345482,0.363482
9,0.341166,0.354716
10,0.33483,0.34761
11,0.33189,0.348314
12,0.32778,0.344917
13,0.321583,0.357911
14,0.317857,0.35036
15,0.312317,0.365081
16,0.307652,0.364896
17,0.302523,0.37485
18,0.297993,0.365919
19,0.289883,0.367235
20,0.282308,0.371408
21,0.274559,0.380417
22,0.268213,0.383785
