Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p001_bs64,8,0.3403,0.4505,42.8776,30.4615,27.1677,207
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p001_bs64,9,0.3396,0.4633,43.283,31.9662,28.2885,207
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p001_bs64,10,0.3836,0.5141,49.0444,36.4213,33.5902,207
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p001_bs64,11,0.3855,0.5318,48.0672,36.9848,33.7279,207
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p001_bs64,12,0.4096,0.5809,47.3366,38.4024,36.7301,207
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p001_bs64,13,0.3552,0.4661,43.2842,36.342,33.7146,207
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p001_bs64,14,0.3777,0.5219,49.6984,39.8204,38.1678,207
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p001_bs64,15,0.3426,0.4788,44.8872,37.6564,37.6096,208
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p001_bs64,16,0.3357,0.4433,50.2799,41.1869,40.7185,208
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p001_bs64,17,0.3674,0.5176,48.5963,40.8429,41.4065,208
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p001_bs64,18,0.4403,0.6495,52.071,41.5477,41.2683,208
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p001_bs64,19,0.4484,0.6114,52.2919,37.6636,34.288,208
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p001_bs64,20,0.4547,0.5999,53.2325,35.3914,30.6326,208
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p001_bs64,21,0.5324,0.6789,53.3568,38.5916,34.7583,208
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p001_bs64,22,0.4479,0.5873,47.6003,37.8044,36.7901,208
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p001_bs64,23,0.3516,0.5171,46.7126,40.0993,41.2123,208
