Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,,0.3812,0.5463,40.9082,32.089,30.4899,5048
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,0,0.2394,0.3447,45.7256,35.1394,37.8527,209
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,1,0.1822,0.3022,33.3906,28.6124,34.2793,209
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,2,0.1492,0.2535,29.0867,25.2705,31.1346,209
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,3,0.1269,0.2162,27.9188,24.0464,29.3132,209
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,4,0.1264,0.1995,28.9887,26.6654,30.6773,209
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,5,0.148,0.2157,31.1265,30.5094,33.712,209
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,6,0.3003,0.3934,42.6345,35.7731,36.3901,209
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,7,0.4795,0.6204,41.8129,31.9897,27.0819,210
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,8,0.3897,0.506,33.347,26.4452,23.6364,210
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,9,0.336,0.4558,31.3983,23.7722,21.6585,210
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,10,0.3689,0.4939,32.0151,25.9199,24.4056,210
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,11,0.4213,0.6229,41.1948,30.325,27.9051,210
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,12,0.4366,0.6119,44.5075,32.6992,29.9388,212
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,13,0.4301,0.5715,48.555,36.0233,31.6954,212
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,14,0.4375,0.6025,51.7151,37.212,34.8944,212
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,15,0.4397,0.6448,51.642,38.2242,36.9951,211
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,16,0.4113,0.5685,46.8297,37.4164,35.1471,211
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,17,0.4524,0.6333,45.1965,35.8194,34.0581,211
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,18,0.5311,0.6905,47.4185,35.8389,32.5196,211
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,19,0.6674,0.8147,41.9611,34.1371,32.0852,211
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,20,0.6504,0.8135,41.081,31.4707,28.3933,211
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,21,0.5266,0.6832,36.1297,28.1565,25.5522,211
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,22,0.4987,0.6234,46.9537,35.775,33.057,211
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,23,0.3848,0.4934,60.4955,42.5686,43.2944,211
summary,test,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,,0.3337,0.4849,43.1438,34.8105,34.8075,5049
hourly,test,lstm_seq12_h128_l2_d0p3_lr0p001_bs64,0,0.2566,0.4145,39.3237,34.1627,38.9018,209
