epoch,train_loss,validation_loss
1,0.501882,0.383414
2,0.396417,0.362073
3,0.381546,0.36846
4,0.371183,0.357599
5,0.365898,0.35401
6,0.361414,0.357494
7,0.357579,0.352873
8,0.35367,0.353931
9,0.350444,0.353173
10,0.346575,0.355499
11,0.344688,0.35069
12,0.341354,0.346019
13,0.338973,0.353419
14,0.336031,0.349604
15,0.33187,0.355969
16,0.329673,0.347049
17,0.32595,0.358709
18,0.323173,0.351935
19,0.320231,0.366658
20,0.314699,0.359062
21,0.312265,0.369503
22,0.307357,0.373707
