Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,,0.377,0.5433,38.4782,31.9583,30.1599,5048
hourly,validation,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,0,0.2269,0.3312,38.9045,33.3613,35.8838,209
hourly,validation,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,1,0.1722,0.2974,28.4798,27.4918,32.3933,209
hourly,validation,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,2,0.1425,0.2405,26.359,25.1625,29.7257,209
hourly,validation,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,3,0.1263,0.2103,27.2022,23.9511,29.1748,209
hourly,validation,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,4,0.1231,0.2049,26.9462,25.7251,29.8846,209
hourly,validation,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,5,0.1563,0.2276,33.3601,31.9636,35.5971,209
hourly,validation,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,6,0.3035,0.3943,43.1721,36.1755,36.7777,209
hourly,validation,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,7,0.5132,0.6486,46.615,35.2875,28.9869,210
hourly,validation,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,8,0.4,0.515,35.3176,27.5073,24.2603,210
hourly,validation,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,9,0.345,0.4586,31.3036,24.6448,22.2436,210
hourly,validation,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,10,0.3579,0.4819,29.8306,25.3089,23.6721,210
hourly,validation,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,11,0.4213,0.6303,38.9343,30.3631,27.9044,210
hourly,validation,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,12,0.4291,0.6194,41.4964,31.8596,29.4263,212
hourly,validation,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,13,0.4222,0.5736,44.6008,36.1793,31.1133,212
hourly,validation,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,14,0.4201,0.5877,45.8685,36.247,33.5021,212
hourly,validation,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,15,0.4404,0.643,46.9831,38.3732,37.0501,211
hourly,validation,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,16,0.3947,0.5635,41.7834,35.8575,33.7283,211
hourly,validation,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,17,0.4662,0.6664,44.884,36.6374,35.0988,211
hourly,validation,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,18,0.5387,0.6874,49.0941,36.8267,32.9893,211
hourly,validation,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,19,0.6461,0.7893,38.8619,33.3485,31.062,211
hourly,validation,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,20,0.6225,0.7853,36.5741,30.372,27.1751,211
hourly,validation,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,21,0.5245,0.6772,32.8963,28.486,25.451,211
hourly,validation,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,22,0.4836,0.6085,41.8116,35.3478,32.0621,211
hourly,validation,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,23,0.3595,0.4677,51.6455,40.2134,40.443,211
summary,test,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,,0.3355,0.4839,43.6163,36.0548,34.9915,5049
hourly,test,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,0,0.247,0.4077,35.7222,34.9026,37.4412,209
hourly,test,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,1,0.2006,0.3286,29.6685,33.5269,35.3026,209
hourly,test,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,2,0.1776,0.286,28.6363,31.3948,33.6768,209
hourly,test,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,3,0.1423,0.2542,25.6815,26.376,30.5846,209
hourly,test,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,4,0.1581,0.2639,28.8958,30.5812,34.1509,209
hourly,test,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,5,0.1535,0.26,30.4149,29.5243,34.132,209
hourly,test,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,6,0.241,0.3086,44.5559,35.0319,36.9564,209
hourly,test,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,7,0.4484,0.5734,55.6353,38.6817,34.0566,209
hourly,test,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,8,0.3363,0.4495,42.3291,30.5872,26.7905,209
hourly,test,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,9,0.3529,0.4703,43.2486,33.436,29.4276,209
hourly,test,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,10,0.3808,0.5133,49.228,37.203,33.4184,209
hourly,test,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,11,0.3773,0.5291,45.5396,36.4564,33.1212,209
hourly,test,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,12,0.4117,0.578,46.1389,38.9382,37.2645,211
hourly,test,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,13,0.3469,0.4579,41.1767,35.6008,33.3085,211
hourly,test,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,14,0.3833,0.516,50.12,40.7593,39.013,211
hourly,test,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,15,0.3432,0.478,44.9732,37.6838,37.8198,212
hourly,test,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,16,0.329,0.4299,51.5416,40.484,40.0765,212
hourly,test,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,17,0.3617,0.5034,51.1376,41.2278,40.9264,212
hourly,test,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,18,0.4386,0.6362,56.2373,42.0998,40.9383,212
hourly,test,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,19,0.4601,0.6104,59.5339,39.8179,35.5363,212
hourly,test,lstm_seq12_h128_l1_d0p0_lr0p001_bs64,20,0.4623,0.6017,51.436,36.4482,31.4223,212
