epoch,train_loss,validation_loss
1,0.543138,0.410599
2,0.403282,0.376899
3,0.379884,0.364131
4,0.369083,0.353933
5,0.361665,0.350502
6,0.356765,0.35919
7,0.354134,0.344954
8,0.351105,0.35615
9,0.346995,0.349237
10,0.345528,0.350328
11,0.342292,0.343907
12,0.339757,0.351668
13,0.338212,0.349044
14,0.335716,0.354907
15,0.333572,0.345322
16,0.330746,0.348988
17,0.328621,0.357131
18,0.326371,0.361178
19,0.323659,0.355748
20,0.32178,0.35705
21,0.318469,0.360064
