epoch,train_loss,validation_loss
1,0.501493,0.394236
2,0.40321,0.365904
3,0.389751,0.362337
4,0.37558,0.357789
5,0.371843,0.352633
6,0.363762,0.350666
7,0.361883,0.349652
8,0.358178,0.359779
9,0.354321,0.356626
10,0.349094,0.346966
11,0.347201,0.344314
12,0.343301,0.347194
13,0.339214,0.356276
14,0.337761,0.352679
15,0.333329,0.36319
16,0.329479,0.360177
17,0.326897,0.364268
18,0.325401,0.351199
19,0.320463,0.364099
20,0.317246,0.361623
21,0.312959,0.361436
