epoch,train_loss,validation_loss
1,0.497955,0.399115
2,0.400007,0.370764
3,0.384092,0.372022
4,0.374266,0.358825
5,0.366603,0.353899
6,0.361212,0.354581
7,0.357812,0.342791
8,0.352277,0.343742
9,0.349894,0.358094
10,0.346889,0.357939
11,0.343703,0.349866
12,0.34005,0.352691
13,0.337123,0.349745
14,0.332024,0.355928
15,0.328031,0.351065
16,0.325867,0.363987
17,0.320076,0.355404
