epoch,train_loss,validation_loss
1,0.511465,0.399968
2,0.399661,0.364434
3,0.382421,0.358042
4,0.371113,0.359417
5,0.367739,0.344362
6,0.363938,0.349331
7,0.359676,0.340431
8,0.355671,0.33934
9,0.351924,0.347657
10,0.347813,0.349853
11,0.344258,0.352484
12,0.341394,0.343024
13,0.337673,0.351487
14,0.33647,0.360174
15,0.332164,0.352755
16,0.328104,0.352712
17,0.326,0.358602
18,0.324131,0.362126
