Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,,0.3729,0.5405,38.4327,31.4975,29.8746,5024
hourly,validation,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,0,0.229,0.3286,42.1715,33.8391,36.2147,209
hourly,validation,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,1,0.1703,0.2953,29.7818,26.7183,32.0456,209
hourly,validation,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,2,0.1406,0.2413,26.9498,24.5915,29.3241,209
hourly,validation,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,3,0.1241,0.2195,27.2037,23.9718,28.6744,209
hourly,validation,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,4,0.1195,0.2038,26.55,24.8736,29.0138,209
hourly,validation,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,5,0.1445,0.2207,29.3185,29.3627,32.9269,209
hourly,validation,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,6,0.2955,0.3902,40.038,35.302,35.8063,209
hourly,validation,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,7,0.5241,0.6467,46.3757,35.8117,29.6026,210
hourly,validation,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,8,0.3859,0.4917,33.8672,26.5619,23.4034,210
hourly,validation,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,9,0.3375,0.4531,31.9743,24.2322,21.7601,210
hourly,validation,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,10,0.3604,0.4862,30.8737,25.4118,23.8385,210
hourly,validation,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,11,0.4142,0.6173,38.685,29.9628,27.4306,210
hourly,validation,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,12,0.4274,0.625,41.8193,31.8585,29.3412,210
hourly,validation,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,13,0.4213,0.5682,44.3475,35.5158,31.0854,210
hourly,validation,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,14,0.4231,0.6097,46.8218,36.0274,33.817,210
hourly,validation,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,15,0.4368,0.6473,46.6217,37.4677,36.6916,209
hourly,validation,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,16,0.3869,0.5582,40.3348,34.7643,33.1086,209
hourly,validation,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,17,0.4621,0.6754,41.8102,35.3276,34.73,209
hourly,validation,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,18,0.4998,0.671,42.9102,34.3419,30.5213,209
hourly,validation,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,19,0.6529,0.8053,38.0217,33.9393,31.3874,209
hourly,validation,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,20,0.6274,0.7791,39.0555,30.9496,27.555,209
hourly,validation,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,21,0.5066,0.6523,34.7971,27.6285,24.7165,209
hourly,validation,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,22,0.4823,0.5973,45.4217,35.508,31.8964,209
hourly,validation,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,23,0.3751,0.4728,56.5994,42.003,42.0808,209
summary,test,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,,0.3272,0.4773,41.5628,34.6756,34.1084,5025
hourly,test,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,0,0.241,0.3918,36.7016,32.8868,36.5399,209
hourly,test,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,1,0.1883,0.3108,28.401,29.5554,33.1373,209
hourly,test,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,2,0.1736,0.2858,27.5065,29.5704,32.9226,209
hourly,test,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,3,0.1351,0.2466,23.512,24.4692,29.0377,209
hourly,test,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,4,0.1478,0.2507,27.2135,28.0944,31.9204,209
hourly,test,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,5,0.1496,0.2627,28.3131,28.436,33.2592,209
hourly,test,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,6,0.2057,0.2724,35.215,31.2066,31.5463,209
hourly,test,lstm_seq24_h128_l2_d0p0_lr0p001_bs64,7,0.4227,0.5348,47.4879,36.5381,32.105,209
