epoch,train_loss,validation_loss
1,0.469647,0.365298
2,0.388424,0.356931
3,0.376759,0.352969
4,0.367207,0.356719
5,0.362674,0.34296
6,0.355442,0.344706
7,0.352534,0.358661
8,0.348707,0.350519
9,0.345044,0.343293
10,0.342222,0.343504
11,0.334965,0.343101
12,0.332755,0.347937
13,0.326695,0.351644
14,0.322212,0.35118
15,0.315015,0.357382
