epoch,train_loss,validation_loss
1,0.61048,0.421726
2,0.409098,0.386515
3,0.386354,0.370863
4,0.374297,0.355984
5,0.365589,0.357897
6,0.36125,0.358382
7,0.357,0.363741
8,0.354312,0.348995
9,0.35006,0.347803
10,0.348264,0.3511
11,0.346454,0.352803
12,0.344775,0.349371
13,0.342053,0.352537
14,0.340639,0.349614
15,0.337655,0.359196
16,0.337188,0.353186
17,0.334547,0.351537
18,0.331942,0.350002
19,0.330501,0.348342
