Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,,0.3748,0.5419,39.0459,31.948,30.0567,4976
hourly,validation,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,0,0.2247,0.3379,38.0312,32.5856,35.3792,207
hourly,validation,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,1,0.1681,0.2854,29.6056,27.0617,31.715,207
hourly,validation,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,2,0.1419,0.2412,27.6029,24.7109,29.5147,207
hourly,validation,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,3,0.1327,0.217,30.1282,25.0222,30.606,207
hourly,validation,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,4,0.1302,0.2041,30.7322,27.1985,31.5384,207
hourly,validation,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,5,0.1893,0.2393,47.5114,38.277,43.2601,207
hourly,validation,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,6,0.3188,0.4069,48.8946,37.1628,38.5119,207
hourly,validation,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,7,0.4971,0.6275,46.2087,34.6826,28.095,208
hourly,validation,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,8,0.3852,0.506,32.4582,26.2811,23.4251,208
hourly,validation,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,9,0.3299,0.4429,30.4596,23.6213,21.3122,208
hourly,validation,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,10,0.3624,0.4898,30.0389,25.6199,24.019,208
hourly,validation,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,11,0.4139,0.6253,39.1034,30.2745,27.557,208
hourly,validation,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,12,0.4312,0.6157,41.6898,32.107,29.8215,208
hourly,validation,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,13,0.4257,0.5735,44.896,36.4927,31.5552,208
hourly,validation,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,14,0.4221,0.61,46.4437,36.1562,33.8299,208
hourly,validation,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,15,0.4349,0.6435,45.4802,37.5273,36.7789,207
hourly,validation,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,16,0.385,0.5619,38.9066,34.784,32.8727,207
hourly,validation,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,17,0.4625,0.6841,40.2154,35.333,34.5755,207
hourly,validation,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,18,0.5277,0.6992,42.7402,35.4919,32.0816,207
hourly,validation,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,19,0.6408,0.7959,37.6333,33.317,30.7846,207
hourly,validation,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,20,0.6307,0.7815,39.2213,31.0469,27.728,207
hourly,validation,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,21,0.516,0.6533,34.3808,27.8304,25.23,207
hourly,validation,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,22,0.4584,0.5841,41.8861,33.813,30.327,207
hourly,validation,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,23,0.3638,0.4742,52.838,40.4053,40.7476,207
summary,test,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,,0.3329,0.4847,42.2378,35.4,34.6121,4977
hourly,test,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,0,0.2446,0.4067,34.7075,33.4487,36.9613,207
hourly,test,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,1,0.1921,0.3177,28.3822,30.0793,33.7491,207
hourly,test,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,2,0.172,0.2815,28.3218,29.2996,32.5896,207
hourly,test,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,3,0.1471,0.2544,28.0027,26.6193,31.562,207
hourly,test,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,4,0.1594,0.2565,31.616,30.2389,34.4252,207
hourly,test,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,5,0.1788,0.2722,41.3602,33.9544,39.8722,207
hourly,test,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,6,0.2462,0.311,47.6019,36.1671,37.8666,207
hourly,test,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,7,0.4432,0.5634,54.9338,39.5137,33.7872,207
hourly,test,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,8,0.3276,0.4373,39.0916,28.9134,26.1558,207
hourly,test,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,9,0.3442,0.4701,43.0301,32.4481,28.6746,207
hourly,test,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,10,0.3865,0.5235,50.1062,37.8601,33.8514,207
hourly,test,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,11,0.378,0.5276,44.9262,36.54,33.0738,207
hourly,test,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,12,0.4155,0.5828,45.5268,39.0617,37.2538,207
hourly,test,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,13,0.3513,0.4709,40.0191,35.7464,33.3445,207
hourly,test,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,14,0.3821,0.5231,48.3059,40.4553,38.6183,207
hourly,test,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,15,0.3299,0.4705,40.8818,35.8918,36.2129,208
hourly,test,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,16,0.3099,0.4157,46.757,38.5354,37.5921,208
hourly,test,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,17,0.3519,0.5023,45.2704,39.455,39.6668,208
hourly,test,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,18,0.4206,0.6415,46.7253,39.6198,39.4164,208
hourly,test,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,19,0.4465,0.6203,47.6958,37.8336,34.1404,208
hourly,test,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,20,0.4513,0.5925,46.7281,34.5281,30.4015,208
hourly,test,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,21,0.5334,0.6944,47.8148,38.6425,34.8212,208
hourly,test,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,22,0.4345,0.5746,42.8755,36.5011,35.6941,208
hourly,test,lstm_seq48_h128_l1_d0p0_lr0p0005_bs64,23,0.3406,0.5146,42.8944,38.1482,39.9258,208
