epoch,train_loss,validation_loss
1,0.455404,0.366425
2,0.383072,0.354171
3,0.369503,0.381663
4,0.359619,0.367999
5,0.355684,0.351266
6,0.349267,0.356794
7,0.343217,0.364972
8,0.338844,0.363074
9,0.333187,0.359316
10,0.327125,0.362354
11,0.319799,0.357332
12,0.312686,0.362634
13,0.301127,0.386832
14,0.292956,0.373933
15,0.282954,0.38492
