epoch,train_loss,validation_loss
1,0.548951,0.416867
2,0.419859,0.38492
3,0.394751,0.357374
4,0.38147,0.358716
5,0.37517,0.346667
6,0.369365,0.341763
7,0.365542,0.34284
8,0.363291,0.353592
9,0.359911,0.345055
10,0.356176,0.356046
11,0.35469,0.341693
12,0.352742,0.351726
13,0.350958,0.346956
14,0.34816,0.343828
15,0.345458,0.353748
16,0.345048,0.35174
17,0.342713,0.353924
18,0.342763,0.350225
19,0.341803,0.353827
20,0.338966,0.347903
21,0.340338,0.34261
