epoch,train_loss,validation_loss
1,0.546607,0.41633
2,0.419479,0.376919
3,0.391929,0.361169
4,0.382834,0.34919
5,0.376761,0.361924
6,0.371051,0.348751
7,0.365141,0.362314
8,0.362425,0.344339
9,0.358253,0.341083
10,0.357327,0.349674
11,0.354674,0.359718
12,0.352714,0.345777
13,0.3482,0.349943
14,0.34794,0.349317
15,0.3458,0.362243
16,0.344866,0.351698
17,0.343005,0.350713
18,0.341388,0.349208
19,0.33701,0.347867
