Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,,0.3781,0.543,39.1361,32.106,30.2424,5048
hourly,validation,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,0,0.2316,0.3366,38.3803,33.0308,36.6223,209
hourly,validation,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,1,0.1759,0.2935,29.9267,27.8335,33.0866,209
hourly,validation,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,2,0.1391,0.2415,24.4317,24.0894,29.0215,209
hourly,validation,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,3,0.1278,0.2014,27.7635,25.0563,29.5245,209
hourly,validation,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,4,0.123,0.2009,27.7195,25.5512,29.8545,209
hourly,validation,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,5,0.165,0.2224,38.2762,33.9958,37.5882,209
hourly,validation,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,6,0.3103,0.4055,45.4037,35.7905,37.6033,209
hourly,validation,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,7,0.5216,0.6466,47.9523,36.1934,29.4614,210
hourly,validation,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,8,0.3889,0.505,33.9657,26.7218,23.5891,210
hourly,validation,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,9,0.3436,0.4519,30.9929,24.9245,22.1484,210
hourly,validation,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,10,0.3539,0.4806,29.5609,25.2173,23.4083,210
hourly,validation,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,11,0.4205,0.6236,38.5307,30.3659,27.8466,210
hourly,validation,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,12,0.4315,0.6163,41.5853,32.3225,29.5915,212
hourly,validation,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,13,0.417,0.5633,43.8453,35.5634,30.7289,212
hourly,validation,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,14,0.4384,0.6152,47.0832,37.201,34.9657,212
hourly,validation,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,15,0.4349,0.6366,47.236,37.6782,36.5845,211
hourly,validation,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,16,0.4017,0.5729,43.8892,36.7099,34.3265,211
hourly,validation,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,17,0.4742,0.6827,44.6844,36.8243,35.7053,211
hourly,validation,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,18,0.5314,0.6976,46.4182,36.3361,32.5389,211
hourly,validation,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,19,0.6196,0.7623,38.9995,32.2211,29.7891,211
hourly,validation,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,20,0.6179,0.7811,37.8384,30.3198,26.9725,211
hourly,validation,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,21,0.526,0.6757,33.9198,28.4943,25.5269,211
hourly,validation,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,22,0.4783,0.5946,42.5516,34.8171,31.71,211
hourly,validation,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,23,0.3885,0.4989,57.7714,42.9793,43.7052,211
summary,test,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,,0.331,0.4797,43.0519,35.0495,34.5253,5049
hourly,test,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,0,0.2464,0.3941,38.4416,33.5338,37.3473,209
hourly,test,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,1,0.192,0.3121,29.4894,29.835,33.797,209
hourly,test,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,2,0.1683,0.2773,27.2545,28.5119,31.9177,209
hourly,test,lstm_seq12_h32_l2_d0p2_lr0p0005_bs64,3,0.1386,0.2356,27.017,25.7541,29.7801,209
