Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,lstm_seq12_h128_l2_d0p3_lr0p0005_bs64,,0.3801,0.5423,40.679,32.3765,30.4015,5048
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p0005_bs64,0,0.2422,0.3463,45.6263,35.1868,38.2934,209
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p0005_bs64,1,0.1879,0.301,35.2494,29.9495,35.3471,209
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p0005_bs64,2,0.1535,0.2491,30.649,26.5607,32.0126,209
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p0005_bs64,3,0.1335,0.2218,29.3425,25.0669,30.838,209
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p0005_bs64,4,0.1287,0.1986,29.542,27.1792,31.2304,209
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p0005_bs64,5,0.156,0.2203,33.9105,32.1932,35.5277,209
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p0005_bs64,6,0.2915,0.3818,40.1643,35.2074,35.3237,209
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p0005_bs64,7,0.5047,0.6369,42.7354,34.1708,28.5032,210
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p0005_bs64,8,0.392,0.5092,33.9318,26.711,23.7735,210
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p0005_bs64,9,0.34,0.4535,31.3355,24.3038,21.9195,210
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p0005_bs64,10,0.3595,0.4874,30.621,25.3991,23.7835,210
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p0005_bs64,11,0.4254,0.6266,40.9273,30.6394,28.1739,210
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p0005_bs64,12,0.4366,0.6183,44.843,32.8043,29.94,212
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p0005_bs64,13,0.4246,0.5666,47.5897,35.9782,31.2889,212
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p0005_bs64,14,0.4396,0.6051,51.0285,37.7328,35.0567,212
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p0005_bs64,15,0.4404,0.6404,51.5007,38.7034,37.0539,211
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p0005_bs64,16,0.4051,0.5587,46.7092,37.3207,34.6183,211
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p0005_bs64,17,0.4534,0.6373,45.655,35.8579,34.1365,211
hourly,validation,lstm_seq12_h128_l2_d0p3_lr0p0005_bs64,18,0.5226,0.6827,47.0244,35.8662,32.0011,211
