epoch,train_loss,validation_loss
1,0.499015,0.378442
2,0.387541,0.353956
3,0.370674,0.352361
4,0.361209,0.351805
5,0.356823,0.3434
6,0.3508,0.343433
7,0.346557,0.358353
8,0.343231,0.35265
9,0.340631,0.342166
10,0.336302,0.347442
11,0.330034,0.344066
12,0.327026,0.349291
13,0.322119,0.354043
14,0.317352,0.354251
15,0.312092,0.354316
16,0.30651,0.358245
17,0.303178,0.370043
18,0.294457,0.366312
19,0.288526,0.371575
