Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,,0.3738,0.5404,38.4322,31.9162,29.9777,4976
hourly,validation,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,0,0.2272,0.3319,39.7152,33.0122,35.7674,207
hourly,validation,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,1,0.1761,0.2864,33.1756,28.8169,33.2088,207
hourly,validation,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,2,0.1571,0.2382,33.0702,28.4503,32.693,207
hourly,validation,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,3,0.1388,0.2081,32.5771,27.4169,32.0186,207
hourly,validation,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,4,0.1288,0.1948,30.0651,27.3389,31.1919,207
hourly,validation,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,5,0.1404,0.2167,28.5262,28.6476,32.0674,207
hourly,validation,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,6,0.3129,0.4204,39.2226,37.3067,37.799,207
hourly,validation,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,7,0.498,0.6527,40.7712,33.3607,28.145,208
hourly,validation,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,8,0.3693,0.4913,30.1798,24.9721,22.4613,208
hourly,validation,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,9,0.3423,0.4571,30.2895,24.3885,22.1116,208
hourly,validation,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,10,0.3528,0.4901,28.6653,25.0322,23.384,208
hourly,validation,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,11,0.4166,0.6271,38.097,30.2959,27.7414,208
hourly,validation,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,12,0.4256,0.6172,41.6981,31.8514,29.4295,208
hourly,validation,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,13,0.422,0.5677,45.7749,35.7939,31.2838,208
hourly,validation,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,14,0.4284,0.6081,48.3653,37.0617,34.3383,208
hourly,validation,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,15,0.443,0.6419,47.967,38.6336,37.4613,207
hourly,validation,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,16,0.3842,0.5525,40.648,35.2288,32.7993,207
hourly,validation,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,17,0.4695,0.6736,42.1514,35.7975,35.0997,207
hourly,validation,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,18,0.5215,0.6746,44.4015,35.5517,31.7034,207
hourly,validation,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,19,0.6343,0.788,37.4309,32.7103,30.4713,207
hourly,validation,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,20,0.6326,0.7954,38.9421,30.882,27.8104,207
hourly,validation,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,21,0.5025,0.6442,33.2565,27.508,24.5693,207
hourly,validation,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,22,0.4671,0.5814,42.6771,34.4266,30.8967,207
hourly,validation,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,23,0.3787,0.4892,54.7238,41.5664,42.4117,207
summary,test,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,,0.3284,0.4788,41.9101,34.7593,34.1417,4977
hourly,test,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,0,0.2403,0.3917,37.0196,32.4046,36.3049,207
hourly,test,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,1,0.1923,0.3079,31.437,29.9712,33.7833,207
hourly,test,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,2,0.1779,0.2664,32.3192,30.8863,33.7021,207
hourly,test,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,3,0.1521,0.2384,31.4268,29.0358,32.6451,207
hourly,test,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,4,0.1563,0.2429,31.6336,30.1301,33.767,207
hourly,test,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,5,0.1487,0.2572,29.4041,28.4274,33.1489,207
hourly,test,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,6,0.2084,0.2835,34.7042,31.7625,32.0579,207
hourly,test,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,7,0.4422,0.577,47.7179,37.6548,33.7051,207
hourly,test,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,8,0.3056,0.4173,35.5917,27.1849,24.3949,207
hourly,test,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,9,0.3431,0.4772,41.3472,31.4692,28.5779,207
hourly,test,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,10,0.3799,0.5273,47.1743,35.9082,33.2715,207
hourly,test,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,11,0.3817,0.5327,45.0727,36.479,33.3916,207
hourly,test,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,12,0.4024,0.5669,45.1906,37.7604,36.0802,207
hourly,test,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,13,0.3537,0.4662,42.0059,35.8026,33.5782,207
hourly,test,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,14,0.3814,0.517,50.5869,40.82,38.5443,207
hourly,test,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,15,0.3345,0.4705,43.849,36.8734,36.7203,208
hourly,test,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,16,0.3226,0.4288,48.2944,39.0891,39.1298,208
hourly,test,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,17,0.3573,0.5074,47.4985,40.0345,40.2771,208
hourly,test,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,18,0.4179,0.6267,47.9575,39.2726,39.1662,208
hourly,test,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,19,0.44,0.6108,48.689,37.201,33.6471,208
hourly,test,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,20,0.4455,0.5991,46.998,33.7866,30.0084,208
hourly,test,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,21,0.5255,0.6818,47.6891,37.7179,34.3079,208
hourly,test,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,22,0.4202,0.5576,43.9455,35.0761,34.5199,208
hourly,test,lstm_seq48_h128_l2_d0p3_lr0p001_bs64,23,0.3491,0.5014,48.0677,39.3515,40.918,208
