epoch,train_loss,validation_loss
1,0.481763,0.376924
2,0.386007,0.370732
3,0.370467,0.355818
4,0.362613,0.344687
5,0.355847,0.347321
6,0.351895,0.355789
7,0.346569,0.344736
8,0.343398,0.345413
9,0.338772,0.350181
10,0.33426,0.348999
11,0.332124,0.346446
12,0.324989,0.348769
13,0.321838,0.350225
14,0.316821,0.35166
