Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,,0.3728,0.5395,37.7964,31.6276,29.8983,4976
hourly,validation,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,0,0.2237,0.3313,36.9302,32.015,35.2186,207
hourly,validation,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,1,0.1708,0.2899,29.5973,27.1767,32.2176,207
hourly,validation,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,2,0.1444,0.2357,27.5998,25.5924,30.0344,207
hourly,validation,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,3,0.1302,0.2067,28.8976,25.3897,30.0345,207
hourly,validation,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,4,0.122,0.208,25.9707,25.5223,29.5496,207
hourly,validation,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,5,0.1435,0.22,29.9739,29.2288,32.7906,207
hourly,validation,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,6,0.2948,0.3873,40.2951,34.5763,35.613,207
hourly,validation,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,7,0.5288,0.6585,44.7905,35.8027,29.8895,208
hourly,validation,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,8,0.3821,0.5005,33.1244,26.1565,23.2397,208
hourly,validation,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,9,0.3559,0.4653,31.2427,25.6592,22.9946,208
hourly,validation,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,10,0.3709,0.5015,29.2986,26.5978,24.5838,208
hourly,validation,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,11,0.4275,0.6301,38.6657,31.172,28.466,208
hourly,validation,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,12,0.4262,0.6146,42.0185,32.2114,29.4729,208
hourly,validation,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,13,0.4162,0.5643,45.067,35.5208,30.8563,208
hourly,validation,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,14,0.4368,0.6167,47.8237,37.2935,35.0135,208
hourly,validation,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,15,0.438,0.6388,46.3807,37.8869,37.0371,207
hourly,validation,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,16,0.3893,0.5612,40.3306,35.0995,33.2396,207
hourly,validation,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,17,0.4669,0.6826,42.1376,35.9183,34.9034,207
hourly,validation,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,18,0.5214,0.6935,43.9563,35.3644,31.697,207
hourly,validation,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,19,0.6041,0.7605,36.5884,31.5,29.0242,207
hourly,validation,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,20,0.6112,0.7654,38.3874,30.3465,26.8722,207
hourly,validation,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,21,0.5134,0.6496,33.0417,28.1672,25.1043,207
hourly,validation,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,22,0.4555,0.5791,40.1676,33.5682,30.1355,207
hourly,validation,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,23,0.3713,0.4836,54.7808,41.3101,41.585,207
summary,test,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,,0.3294,0.4778,42.0835,34.867,34.2435,4977
hourly,test,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,0,0.2466,0.3902,37.4039,33.5448,37.2633,207
hourly,test,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,1,0.1918,0.3215,28.5165,29.4697,33.7049,207
hourly,test,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,2,0.1655,0.2763,26.5615,27.7577,31.3575,207
hourly,test,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,3,0.1336,0.2378,25.094,24.3608,28.6833,207
hourly,test,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,4,0.1542,0.2552,28.4117,29.3727,33.3136,207
hourly,test,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,5,0.1508,0.2589,29.9073,28.3243,33.614,207
hourly,test,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,6,0.2263,0.297,40.5429,33.508,34.8044,207
hourly,test,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,7,0.4441,0.5631,50.556,38.28,33.8493,207
hourly,test,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,8,0.3159,0.4232,40.2168,29.1523,25.218,207
hourly,test,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,9,0.3564,0.4759,43.6118,33.5098,29.6901,207
hourly,test,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,10,0.4005,0.5389,48.475,38.532,35.0754,207
hourly,test,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,11,0.391,0.5355,44.7849,37.6031,34.2043,207
hourly,test,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,12,0.4074,0.5754,45.3042,37.9591,36.5295,207
hourly,test,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,13,0.3511,0.4687,41.3303,35.6949,33.3235,207
hourly,test,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,14,0.3777,0.5241,49.3312,39.926,38.1676,207
hourly,test,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,15,0.3257,0.467,42.144,35.8326,35.7527,208
hourly,test,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,16,0.3125,0.4218,47.2293,38.2451,37.9064,208
hourly,test,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,17,0.3537,0.5047,46.8117,39.7188,39.8696,208
hourly,test,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,18,0.4177,0.6287,48.3113,39.5232,39.146,208
hourly,test,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,19,0.4423,0.6016,51.2709,37.5648,33.8172,208
hourly,test,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,20,0.453,0.5892,49.7257,34.9633,30.5174,208
hourly,test,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,21,0.5094,0.6583,48.8324,37.3579,33.2538,208
hourly,test,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,22,0.4163,0.5422,44.4247,35.5439,34.1942,208
hourly,test,lstm_seq48_h32_l2_d0p2_lr0p001_bs64,23,0.3589,0.5093,50.9601,40.9392,42.0652,208
