epoch,train_loss,validation_loss
1,0.506759,0.383037
2,0.394153,0.353958
3,0.376634,0.34916
4,0.364771,0.350359
5,0.36294,0.340177
6,0.355534,0.339711
7,0.353338,0.352592
8,0.349593,0.345193
9,0.346898,0.3395
10,0.344377,0.344948
11,0.338278,0.340571
12,0.336686,0.342702
13,0.332018,0.34851
14,0.330742,0.346682
15,0.325251,0.344767
16,0.322775,0.346425
17,0.318835,0.358152
18,0.313051,0.355783
19,0.310508,0.354031
