Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,lstm_seq24_h32_l2_d0p3_lr0p001_bs64,,0.3761,0.5395,39.6413,32.1243,30.1307,5024
hourly,validation,lstm_seq24_h32_l2_d0p3_lr0p001_bs64,0,0.227,0.3314,40.1922,33.057,35.8936,209
hourly,validation,lstm_seq24_h32_l2_d0p3_lr0p001_bs64,1,0.1773,0.2895,32.1878,28.5048,33.3526,209
hourly,validation,lstm_seq24_h32_l2_d0p3_lr0p001_bs64,2,0.1521,0.2423,29.9294,26.9024,31.7383,209
hourly,validation,lstm_seq24_h32_l2_d0p3_lr0p001_bs64,3,0.1334,0.2062,29.7124,26.0843,30.8047,209
hourly,validation,lstm_seq24_h32_l2_d0p3_lr0p001_bs64,4,0.1206,0.1961,26.8364,25.1384,29.277,209
hourly,validation,lstm_seq24_h32_l2_d0p3_lr0p001_bs64,5,0.1675,0.2229,39.2866,34.5536,38.1552,209
hourly,validation,lstm_seq24_h32_l2_d0p3_lr0p001_bs64,6,0.3035,0.3892,44.1527,36.066,36.7751,209
hourly,validation,lstm_seq24_h32_l2_d0p3_lr0p001_bs64,7,0.5103,0.6395,44.7861,35.0306,28.8206,210
hourly,validation,lstm_seq24_h32_l2_d0p3_lr0p001_bs64,8,0.3965,0.5076,35.3268,26.9793,24.0499,210
hourly,validation,lstm_seq24_h32_l2_d0p3_lr0p001_bs64,9,0.3227,0.4371,31.2428,23.1183,20.8007,210
hourly,validation,lstm_seq24_h32_l2_d0p3_lr0p001_bs64,10,0.3502,0.4755,30.6805,24.7089,23.1639,210
hourly,validation,lstm_seq24_h32_l2_d0p3_lr0p001_bs64,11,0.42,0.623,41.2106,30.3596,27.8149,210
hourly,validation,lstm_seq24_h32_l2_d0p3_lr0p001_bs64,12,0.4317,0.6135,43.4853,32.6135,29.634,210
hourly,validation,lstm_seq24_h32_l2_d0p3_lr0p001_bs64,13,0.4194,0.5655,45.3878,35.7494,30.9437,210
hourly,validation,lstm_seq24_h32_l2_d0p3_lr0p001_bs64,14,0.4369,0.6149,46.7331,37.3514,34.9153,210
hourly,validation,lstm_seq24_h32_l2_d0p3_lr0p001_bs64,15,0.4462,0.6502,45.4301,38.4748,37.4773,209
hourly,validation,lstm_seq24_h32_l2_d0p3_lr0p001_bs64,16,0.4045,0.575,43.0278,36.7276,34.6193,209
hourly,validation,lstm_seq24_h32_l2_d0p3_lr0p001_bs64,17,0.4719,0.672,44.9633,37.1983,35.4704,209
hourly,validation,lstm_seq24_h32_l2_d0p3_lr0p001_bs64,18,0.5159,0.6855,43.6261,35.0929,31.502,209
