Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,lstm_seq24_h64_l2_d0p2_lr0p0005_bs64,,0.375,0.537,39.3281,31.9181,30.0475,5024
hourly,validation,lstm_seq24_h64_l2_d0p2_lr0p0005_bs64,0,0.2241,0.3287,38.1829,32.5788,35.4322,209
hourly,validation,lstm_seq24_h64_l2_d0p2_lr0p0005_bs64,1,0.1691,0.2847,29.1806,26.8413,31.805,209
hourly,validation,lstm_seq24_h64_l2_d0p2_lr0p0005_bs64,2,0.1422,0.2384,26.3157,24.9648,29.6741,209
hourly,validation,lstm_seq24_h64_l2_d0p2_lr0p0005_bs64,3,0.1261,0.2108,26.9614,24.3238,29.1322,209
hourly,validation,lstm_seq24_h64_l2_d0p2_lr0p0005_bs64,4,0.1209,0.1967,27.1443,25.2684,29.3467,209
hourly,validation,lstm_seq24_h64_l2_d0p2_lr0p0005_bs64,5,0.1793,0.2252,43.7631,37.0234,40.8348,209
hourly,validation,lstm_seq24_h64_l2_d0p2_lr0p0005_bs64,6,0.3435,0.442,54.0638,39.6174,41.6295,209
hourly,validation,lstm_seq24_h64_l2_d0p2_lr0p0005_bs64,7,0.4866,0.601,46.4211,34.1756,27.4831,210
hourly,validation,lstm_seq24_h64_l2_d0p2_lr0p0005_bs64,8,0.3932,0.514,34.0794,27.1447,23.849,210
hourly,validation,lstm_seq24_h64_l2_d0p2_lr0p0005_bs64,9,0.3368,0.4513,30.2189,23.907,21.7114,210
hourly,validation,lstm_seq24_h64_l2_d0p2_lr0p0005_bs64,10,0.3606,0.4833,29.061,25.5804,23.8556,210
hourly,validation,lstm_seq24_h64_l2_d0p2_lr0p0005_bs64,11,0.4248,0.6313,37.5637,30.4361,28.1345,210
hourly,validation,lstm_seq24_h64_l2_d0p2_lr0p0005_bs64,12,0.4314,0.616,41.4564,32.1439,29.612,210
hourly,validation,lstm_seq24_h64_l2_d0p2_lr0p0005_bs64,13,0.4228,0.5686,45.0742,35.9721,31.1988,210
hourly,validation,lstm_seq24_h64_l2_d0p2_lr0p0005_bs64,14,0.4264,0.6074,46.5552,36.0297,34.08,210
hourly,validation,lstm_seq24_h64_l2_d0p2_lr0p0005_bs64,15,0.4286,0.6326,45.8736,36.6082,35.9985,209
hourly,validation,lstm_seq24_h64_l2_d0p2_lr0p0005_bs64,16,0.3909,0.5616,42.4165,35.0032,33.4516,209
hourly,validation,lstm_seq24_h64_l2_d0p2_lr0p0005_bs64,17,0.4653,0.6671,44.1643,35.9283,34.9703,209
hourly,validation,lstm_seq24_h64_l2_d0p2_lr0p0005_bs64,18,0.5198,0.67,46.4476,35.3519,31.7401,209
hourly,validation,lstm_seq24_h64_l2_d0p2_lr0p0005_bs64,19,0.6516,0.7964,40.8554,33.9796,31.3229,209
