Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,,0.3793,0.5423,39.4831,32.6204,30.4238,4976
hourly,validation,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,0,0.2245,0.3298,36.5062,32.1161,35.3444,207
hourly,validation,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,1,0.1709,0.2824,30.9575,27.7991,32.2362,207
hourly,validation,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,2,0.1482,0.2342,29.4362,26.4392,30.8245,207
hourly,validation,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,3,0.1326,0.2032,30.2002,26.0913,30.5685,207
hourly,validation,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,4,0.1313,0.2001,31.3887,27.7083,31.7961,207
hourly,validation,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,5,0.2017,0.2424,52.4039,40.8683,46.0959,207
hourly,validation,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,6,0.3282,0.4187,50.5008,38.1948,39.6382,207
hourly,validation,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,7,0.5087,0.6283,46.784,35.5109,28.7534,208
hourly,validation,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,8,0.3822,0.5038,32.4303,26.4661,23.2434,208
hourly,validation,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,9,0.3486,0.4571,31.2879,25.1842,22.519,208
hourly,validation,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,10,0.3648,0.4858,28.6883,25.9757,24.1784,208
hourly,validation,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,11,0.4341,0.6339,37.9364,31.4669,28.9076,208
hourly,validation,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,12,0.4273,0.6217,40.9633,32.0632,29.5505,208
hourly,validation,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,13,0.4245,0.5729,45.5798,36.8931,31.4665,208
hourly,validation,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,14,0.4344,0.6107,47.7807,37.2302,34.8197,208
hourly,validation,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,15,0.4389,0.6377,47.3192,38.1687,37.1202,207
hourly,validation,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,16,0.3925,0.5597,42.7588,35.6105,33.5092,207
hourly,validation,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,17,0.4743,0.6807,45.112,36.7664,35.4544,207
hourly,validation,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,18,0.5319,0.7033,45.6116,36.0238,32.3359,207
hourly,validation,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,19,0.6256,0.7812,36.8496,32.5192,30.0539,207
hourly,validation,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,20,0.6119,0.7644,37.4425,30.2445,26.9042,207
hourly,validation,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,21,0.5246,0.6691,32.7529,28.526,25.6478,207
hourly,validation,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,22,0.49,0.6191,39.3223,35.9094,32.4175,207
hourly,validation,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,23,0.3512,0.4598,47.603,39.1615,39.3364,207
summary,test,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,,0.3368,0.4833,43.6586,36.1847,35.0119,4977
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,0,0.2495,0.4147,34.9882,33.4213,37.6979,207
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,1,0.192,0.3162,29.2169,29.9547,33.7367,207
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,2,0.1743,0.2727,30.3195,29.9693,33.0244,207
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,3,0.1499,0.2387,30.5603,28.3909,32.1806,207
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,4,0.1669,0.2481,35.4272,32.3383,36.0568,207
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,5,0.2016,0.2778,49.2775,39.1726,44.9499,207
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,6,0.2542,0.3156,49.5141,37.4603,39.0976,207
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,7,0.4452,0.5563,54.4358,39.5428,33.9327,207
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,8,0.3163,0.4239,37.0899,28.7997,25.2534,207
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,9,0.3476,0.4719,40.0026,32.1009,28.9527,207
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,10,0.3863,0.5288,45.3253,36.9454,33.8304,207
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,11,0.3973,0.5486,44.352,37.7124,34.7611,207
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,12,0.4167,0.5862,45.5272,39.2907,37.3645,207
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,13,0.352,0.4692,40.6749,35.7835,33.4103,207
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,14,0.378,0.5188,48.6816,40.2621,38.1981,207
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,15,0.3383,0.4779,44.119,37.3657,37.1399,208
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,16,0.3295,0.4271,51.9254,40.7599,39.9602,208
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,17,0.3658,0.5023,51.9203,41.5647,41.2273,208
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,18,0.4375,0.6411,53.9109,42.1458,41.0055,208
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,19,0.4371,0.6004,51.4187,37.7424,33.42,208
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,20,0.4468,0.5841,48.5011,34.8578,30.0963,208
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,21,0.5228,0.6743,47.2483,38.1432,34.1328,208
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,22,0.4339,0.5756,41.2482,36.5186,35.6468,208
hourly,test,lstm_seq48_h64_l2_d0p0_lr0p0005_bs64,23,0.3402,0.524,41.9309,38.0852,39.872,208
