Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,,0.3736,0.5368,38.6431,31.822,29.9317,5024
hourly,validation,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,0,0.2281,0.3272,38.033,33.1835,36.0754,209
hourly,validation,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,1,0.1782,0.2896,32.4055,28.9905,33.532,209
hourly,validation,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,2,0.1432,0.239,26.8822,25.1798,29.8685,209
hourly,validation,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,3,0.128,0.2099,27.2038,24.5778,29.5605,209
hourly,validation,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,4,0.1157,0.1991,24.9554,23.8003,28.0822,209
hourly,validation,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,5,0.1599,0.225,35.7925,32.8831,36.4373,209
hourly,validation,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,6,0.3119,0.4169,44.5537,36.6685,37.7944,209
hourly,validation,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,7,0.4951,0.6214,44.7885,33.7529,27.9648,210
hourly,validation,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,8,0.39,0.5055,33.193,26.3899,23.6556,210
hourly,validation,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,9,0.3372,0.4459,31.1026,24.271,21.7375,210
hourly,validation,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,10,0.3584,0.4772,30.1226,25.6378,23.7051,210
hourly,validation,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,11,0.4263,0.6314,38.9792,30.9554,28.2332,210
hourly,validation,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,12,0.4333,0.6186,41.5594,32.0502,29.7442,210
hourly,validation,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,13,0.4224,0.5669,46.6229,36.3446,31.1709,210
hourly,validation,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,14,0.4261,0.6007,48.1335,37.0203,34.0561,210
hourly,validation,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,15,0.4333,0.6263,46.9813,37.8714,36.3946,209
hourly,validation,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,16,0.3928,0.5692,42.7734,35.7603,33.6122,209
hourly,validation,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,17,0.4714,0.6767,45.5834,37.1382,35.43,209
hourly,validation,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,18,0.5211,0.6807,46.1885,35.7517,31.8203,209
hourly,validation,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,19,0.6429,0.7902,39.7124,33.3673,30.9074,209
hourly,validation,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,20,0.6241,0.7739,40.6303,30.8016,27.4097,209
hourly,validation,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,21,0.5066,0.6334,34.6997,27.6661,24.7179,209
hourly,validation,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,22,0.465,0.5825,39.1199,34.7466,30.7535,209
hourly,validation,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,23,0.3535,0.4754,47.3914,38.9587,39.6551,209
summary,test,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,,0.3322,0.4812,42.6918,35.3497,34.6301,5025
hourly,test,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,0,0.2466,0.4128,34.7393,32.9599,37.3852,209
hourly,test,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,1,0.1898,0.3112,28.7338,29.657,33.4005,209
hourly,test,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,2,0.1728,0.2814,28.4742,29.7637,32.767,209
hourly,test,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,3,0.1408,0.2468,26.2386,25.7585,30.2633,209
hourly,test,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,4,0.1471,0.2478,27.9312,27.5766,31.7812,209
hourly,test,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,5,0.1627,0.2619,34.8928,30.9181,36.1881,209
hourly,test,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,6,0.2288,0.2966,40.5317,33.5188,35.0946,209
hourly,test,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,7,0.4279,0.5434,49.2497,36.863,32.5004,209
hourly,test,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,8,0.3254,0.4332,38.2113,28.8791,25.9253,209
hourly,test,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,9,0.3404,0.4659,41.6269,32.0854,28.3877,209
hourly,test,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,10,0.383,0.5182,48.3054,36.9492,33.6101,209
hourly,test,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,11,0.3775,0.5268,43.7675,36.3162,33.1319,209
hourly,test,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,12,0.4149,0.5833,46.4129,39.6529,37.4187,209
hourly,test,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,13,0.3492,0.4687,41.0029,35.5963,33.3244,209
hourly,test,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,14,0.3812,0.5183,50.7361,41.0237,38.7168,209
hourly,test,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,15,0.3381,0.4671,45.0307,37.7848,37.2893,210
hourly,test,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,16,0.3237,0.4254,51.6311,40.619,39.4696,210
hourly,test,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,17,0.374,0.5115,51.3131,42.36,42.3203,210
hourly,test,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,18,0.4261,0.6256,50.9324,40.7749,39.7851,210
hourly,test,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,19,0.4615,0.6227,55.9607,39.6026,35.4802,210
hourly,test,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,20,0.4655,0.6014,52.7247,36.0806,31.5815,210
hourly,test,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,21,0.5295,0.6776,52.2174,38.9726,34.8187,210
hourly,test,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,22,0.4133,0.5545,40.8195,35.0267,34.1255,210
hourly,test,lstm_seq24_h64_l1_d0p0_lr0p0005_bs64,23,0.3492,0.5335,42.8364,39.4962,41.0544,210
