epoch,train_loss,validation_loss
1,0.4565,0.35527
2,0.376821,0.353157
3,0.365087,0.352861
4,0.358165,0.349865
5,0.35281,0.343785
6,0.346077,0.343366
7,0.341031,0.357563
8,0.336876,0.354097
9,0.33272,0.342303
10,0.327225,0.348057
11,0.317492,0.358651
12,0.311899,0.358581
13,0.303435,0.375209
14,0.293458,0.37006
15,0.28325,0.383635
16,0.274156,0.380116
17,0.262033,0.412809
18,0.2482,0.405856
19,0.236905,0.402089
