epoch,train_loss,validation_loss
1,0.493109,0.379757
2,0.388039,0.361687
3,0.373496,0.366162
4,0.363329,0.358902
5,0.358678,0.349019
6,0.354061,0.354167
7,0.349879,0.356265
8,0.346131,0.359713
9,0.342994,0.356453
10,0.339163,0.356436
11,0.334667,0.351081
12,0.332062,0.348386
13,0.326793,0.360868
14,0.323224,0.352499
15,0.31758,0.357871
16,0.31352,0.356044
17,0.307754,0.360978
18,0.301365,0.357541
19,0.296497,0.37677
20,0.28849,0.368034
21,0.280734,0.382298
22,0.272865,0.384607
