Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,,0.3793,0.5459,39.9544,31.8196,30.3416,5048
hourly,validation,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,0,0.2362,0.3375,45.115,34.7892,37.3556,209
hourly,validation,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,1,0.1761,0.2988,31.7464,27.4934,33.1349,209
hourly,validation,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,2,0.1469,0.2569,28.1226,24.6467,30.6461,209
hourly,validation,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,3,0.1236,0.2233,26.4344,22.8988,28.5394,209
hourly,validation,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,4,0.1245,0.2041,27.87,25.8986,30.2159,209
hourly,validation,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,5,0.155,0.2152,34.0235,32.1214,35.3027,209
hourly,validation,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,6,0.2927,0.3874,41.3872,35.0834,35.4728,209
hourly,validation,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,7,0.4946,0.6364,40.7859,32.6643,27.9342,210
hourly,validation,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,8,0.3888,0.5084,32.6179,26.3952,23.5813,210
hourly,validation,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,9,0.3361,0.4536,31.1726,23.9535,21.6708,210
hourly,validation,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,10,0.3664,0.493,31.7121,25.6929,24.24,210
hourly,validation,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,11,0.4198,0.6216,40.7435,30.2149,27.8009,210
hourly,validation,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,12,0.4329,0.6115,43.1065,32.4177,29.6857,212
hourly,validation,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,13,0.4278,0.5696,46.7377,35.7246,31.5231,212
hourly,validation,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,14,0.4344,0.6006,49.5848,36.6365,34.6463,212
hourly,validation,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,15,0.445,0.6564,50.817,38.2322,37.4359,211
hourly,validation,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,16,0.4049,0.563,44.9423,36.6558,34.5996,211
hourly,validation,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,17,0.4486,0.6314,44.207,35.6253,33.7753,211
hourly,validation,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,18,0.5183,0.6787,44.9998,34.9176,31.7355,211
hourly,validation,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,19,0.6576,0.8094,40.5599,33.5097,31.6144,211
hourly,validation,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,20,0.6387,0.8055,39.3537,30.8487,27.8829,211
hourly,validation,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,21,0.5378,0.6926,36.0956,28.6091,26.0988,211
hourly,validation,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,22,0.5001,0.6226,46.6934,36.0798,33.1525,211
hourly,validation,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,23,0.3832,0.4931,59.4498,42.2322,43.1089,211
summary,test,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,,0.3323,0.4826,42.6054,34.8466,34.6582,5049
hourly,test,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,0,0.2552,0.409,38.4965,34.1694,38.6907,209
hourly,test,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,1,0.1874,0.309,28.3922,29.5904,32.9859,209
hourly,test,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,2,0.1618,0.2673,26.3436,28.1101,30.6844,209
hourly,test,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,3,0.1239,0.2259,22.7224,23.5739,26.631,209
hourly,test,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,4,0.1551,0.2519,29.2888,29.6316,33.5034,209
hourly,test,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,5,0.152,0.2522,31.0712,29.4617,33.7883,209
hourly,test,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,6,0.2187,0.2822,39.6272,32.6984,33.5349,209
hourly,test,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,7,0.4223,0.545,48.2748,36.6875,32.0749,209
hourly,test,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,8,0.326,0.4389,39.8882,29.9334,25.9711,209
hourly,test,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,9,0.3422,0.4647,42.2142,32.4218,28.5396,209
hourly,test,lstm_seq12_h128_l2_d0p2_lr0p001_bs64,10,0.3803,0.5192,48.146,36.0401,33.3739,209
