Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,gru_seq48_h32_l2_d0p3_lr0p0005_bs64,,0.3754,0.5418,38.4461,32.0783,30.1079,4976
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p0005_bs64,0,0.2205,0.3308,35.7533,31.893,34.7227,207
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p0005_bs64,1,0.1787,0.3045,30.0319,28.7359,33.7148,207
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p0005_bs64,2,0.1498,0.2463,27.6014,26.7785,31.1779,207
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p0005_bs64,3,0.1291,0.2084,26.4843,25.5028,29.7618,207
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p0005_bs64,4,0.1199,0.2013,25.3695,24.9318,29.0351,207
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p0005_bs64,5,0.1783,0.2307,42.8757,36.3675,40.7297,207
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p0005_bs64,6,0.3418,0.4408,51.9091,38.4681,41.2887,207
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p0005_bs64,7,0.4824,0.6051,45.4362,33.4076,27.2653,208
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p0005_bs64,8,0.3863,0.504,33.5947,26.4769,23.4967,208
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p0005_bs64,9,0.3396,0.4587,31.6001,24.3202,21.9417,208
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p0005_bs64,10,0.3531,0.4806,29.3368,25.3305,23.4046,208
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p0005_bs64,11,0.4318,0.6324,38.2537,31.3703,28.7519,208
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p0005_bs64,12,0.4311,0.6276,40.2063,32.0883,29.8129,208
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p0005_bs64,13,0.4342,0.5764,43.5661,36.3174,32.19,208
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p0005_bs64,14,0.425,0.6055,45.5771,36.7051,34.0687,208
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p0005_bs64,15,0.4432,0.6456,46.4413,38.6331,37.4852,207
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p0005_bs64,16,0.3895,0.5663,39.504,35.1189,33.2565,207
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p0005_bs64,17,0.4728,0.6984,40.7554,36.084,35.3442,207
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p0005_bs64,18,0.5485,0.7262,44.4986,37.1308,33.3443,207
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p0005_bs64,19,0.618,0.76,37.4606,32.6731,29.6889,207
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p0005_bs64,20,0.6124,0.7607,38.4129,30.4582,26.9256,207
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p0005_bs64,21,0.5055,0.6446,34.1492,27.8961,24.7137,207
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p0005_bs64,22,0.4531,0.5749,41.9023,33.5382,29.9761,207
hourly,validation,gru_seq48_h32_l2_d0p3_lr0p0005_bs64,23,0.3634,0.4904,51.985,39.7031,40.7057,207
