Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,,0.3742,0.5403,38.8304,31.9585,30.0116,4976
hourly,validation,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,0,0.2249,0.3261,40.5526,33.3257,35.4038,207
hourly,validation,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,1,0.1782,0.2908,32.4977,29.5031,33.6081,207
hourly,validation,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,2,0.1528,0.2531,29.4575,27.3734,31.7828,207
hourly,validation,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,3,0.1404,0.2282,30.5978,27.3818,32.3862,207
hourly,validation,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,4,0.1295,0.2183,27.6514,27.5994,31.3728,207
hourly,validation,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,5,0.1442,0.2284,29.7647,28.6259,32.9548,207
hourly,validation,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,6,0.2976,0.396,40.5507,34.7256,35.9475,207
hourly,validation,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,7,0.5319,0.6604,44.1482,36.3017,30.0642,208
hourly,validation,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,8,0.3815,0.5092,29.1601,26.4027,23.2058,208
hourly,validation,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,9,0.3421,0.4529,29.5112,24.7403,22.1,208
hourly,validation,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,10,0.3533,0.4846,29.5704,25.0511,23.4147,208
hourly,validation,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,11,0.412,0.6215,39.7998,30.028,27.4331,208
hourly,validation,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,12,0.4245,0.6151,43.2841,32.318,29.3559,208
hourly,validation,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,13,0.4202,0.5715,46.3456,35.9199,31.1473,208
hourly,validation,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,14,0.4358,0.6189,48.8702,37.3278,34.9277,208
hourly,validation,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,15,0.4395,0.6434,46.7441,37.8473,37.1707,207
hourly,validation,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,16,0.3824,0.5594,38.9875,33.8017,32.6484,207
hourly,validation,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,17,0.4656,0.6709,44.067,35.8022,34.8049,207
hourly,validation,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,18,0.5439,0.7068,49.0757,36.8729,33.0674,207
hourly,validation,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,19,0.6116,0.7619,38.3221,32.0975,29.3807,207
hourly,validation,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,20,0.6209,0.7658,39.4175,30.8155,27.2976,207
hourly,validation,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,21,0.5125,0.6487,34.4601,28.227,25.059,207
hourly,validation,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,22,0.4556,0.569,40.7278,33.4592,30.1391,207
hourly,validation,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,23,0.3785,0.4948,58.3657,41.4939,42.3901,207
summary,test,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,,0.3343,0.4839,42.8862,35.7395,34.7526,4977
hourly,test,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,0,0.2486,0.4044,37.0994,33.5085,37.5646,207
hourly,test,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,1,0.1998,0.316,31.4747,33.0743,35.1133,207
hourly,test,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,2,0.1725,0.2782,28.9057,30.8662,32.6849,207
hourly,test,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,3,0.1461,0.2496,27.8126,28.3077,31.3488,207
hourly,test,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,4,0.1685,0.2706,31.8217,33.5364,36.3994,207
hourly,test,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,5,0.1531,0.2641,30.5925,28.8446,34.1257,207
hourly,test,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,6,0.2221,0.2979,37.3995,33.5838,34.1583,207
hourly,test,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,7,0.4719,0.5906,51.7175,41.1069,35.9729,207
hourly,test,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,8,0.3085,0.4216,32.277,28.1391,24.6249,207
hourly,test,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,9,0.3447,0.4771,39.1232,32.1265,28.7117,207
hourly,test,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,10,0.3864,0.5305,49.218,37.3251,33.8402,207
hourly,test,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,11,0.3795,0.5328,46.4867,36.7352,33.1982,207
hourly,test,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,12,0.4072,0.5766,46.7744,38.2179,36.5109,207
hourly,test,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,13,0.3529,0.4674,42.783,36.3113,33.4986,207
hourly,test,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,14,0.3723,0.514,49.2564,39.3354,37.6215,207
hourly,test,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,15,0.3431,0.4899,44.7462,37.5929,37.6625,208
hourly,test,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,16,0.3293,0.4389,50.97,40.3618,39.9388,208
hourly,test,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,17,0.3605,0.5117,49.4233,40.298,40.6325,208
hourly,test,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,18,0.447,0.6448,55.762,42.0298,41.8946,208
hourly,test,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,19,0.465,0.6093,56.6955,39.2621,35.553,208
hourly,test,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,20,0.4603,0.6009,50.7101,35.1749,31.0094,208
hourly,test,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,21,0.5017,0.648,46.5501,36.6969,32.7554,208
hourly,test,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,22,0.4148,0.5656,42.1073,34.3889,34.0726,208
hourly,test,gru_seq48_h128_l2_d0p0_lr0p0005_bs64,23,0.3639,0.515,49.2719,40.8039,42.652,208
