epoch,train_loss,validation_loss
1,0.453989,0.405451
2,0.386038,0.351716
3,0.370162,0.352763
4,0.362963,0.354227
5,0.35754,0.352236
6,0.352673,0.344475
7,0.34805,0.353864
8,0.344454,0.348535
9,0.33813,0.347036
10,0.333357,0.350272
11,0.331314,0.365656
12,0.324518,0.351873
13,0.317809,0.354837
14,0.310628,0.353637
15,0.306738,0.357247
16,0.298573,0.36803
