Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,gru_seq48_h64_l2_d0p2_lr0p0005_bs64,,0.3723,0.541,36.9146,31.5241,29.8613,4976
hourly,validation,gru_seq48_h64_l2_d0p2_lr0p0005_bs64,0,0.2171,0.3247,35.4094,31.2151,34.1818,207
hourly,validation,gru_seq48_h64_l2_d0p2_lr0p0005_bs64,1,0.1703,0.2956,28.2846,26.7124,32.1235,207
hourly,validation,gru_seq48_h64_l2_d0p2_lr0p0005_bs64,2,0.142,0.2402,25.8095,24.8323,29.5345,207
hourly,validation,gru_seq48_h64_l2_d0p2_lr0p0005_bs64,3,0.1279,0.2136,26.5672,24.6496,29.5012,207
hourly,validation,gru_seq48_h64_l2_d0p2_lr0p0005_bs64,4,0.1198,0.2068,24.884,24.5649,29.0079,207
hourly,validation,gru_seq48_h64_l2_d0p2_lr0p0005_bs64,5,0.1543,0.2235,33.4724,31.2993,35.2567,207
hourly,validation,gru_seq48_h64_l2_d0p2_lr0p0005_bs64,6,0.2929,0.3859,40.6682,34.5935,35.3822,207
hourly,validation,gru_seq48_h64_l2_d0p2_lr0p0005_bs64,7,0.5257,0.6612,42.7762,35.3973,29.711,208
hourly,validation,gru_seq48_h64_l2_d0p2_lr0p0005_bs64,8,0.366,0.4978,28.2953,25.3448,22.2596,208
hourly,validation,gru_seq48_h64_l2_d0p2_lr0p0005_bs64,9,0.3526,0.4645,29.8533,25.5141,22.7812,208
hourly,validation,gru_seq48_h64_l2_d0p2_lr0p0005_bs64,10,0.36,0.4961,28.7114,25.6907,23.8582,208
hourly,validation,gru_seq48_h64_l2_d0p2_lr0p0005_bs64,11,0.4361,0.6383,38.1959,31.6891,29.0414,208
hourly,validation,gru_seq48_h64_l2_d0p2_lr0p0005_bs64,12,0.4251,0.622,39.4245,31.8029,29.4001,208
hourly,validation,gru_seq48_h64_l2_d0p2_lr0p0005_bs64,13,0.4242,0.5718,42.5321,35.8256,31.4507,208
hourly,validation,gru_seq48_h64_l2_d0p2_lr0p0005_bs64,14,0.4287,0.6181,45.0801,36.8021,34.3649,208
