epoch,train_loss,validation_loss
1,0.44766,0.386778
2,0.386277,0.391615
3,0.375904,0.34926
4,0.363858,0.353379
5,0.359293,0.354347
6,0.353207,0.373296
7,0.351766,0.35884
8,0.344709,0.349876
9,0.339855,0.355961
10,0.335031,0.357749
11,0.327872,0.358085
12,0.321228,0.358158
13,0.311104,0.353323
