epoch,train_loss,validation_loss
1,0.518862,0.41284
2,0.429331,0.394422
3,0.412591,0.385767
4,0.395522,0.358932
5,0.384206,0.351282
6,0.375087,0.357012
7,0.368344,0.345094
8,0.364795,0.340747
9,0.362001,0.344903
10,0.359585,0.347516
11,0.358116,0.345925
12,0.354891,0.346823
13,0.350716,0.348583
14,0.351301,0.350283
15,0.34854,0.341972
16,0.34617,0.359773
17,0.344644,0.346744
18,0.341094,0.349047
