epoch,train_loss,validation_loss
1,0.50969,0.416285
2,0.424198,0.39298
3,0.406468,0.376572
4,0.38792,0.35702
5,0.379501,0.35061
6,0.372127,0.353172
7,0.367332,0.342837
8,0.365199,0.348666
9,0.362103,0.360355
10,0.358971,0.349
11,0.356766,0.346932
12,0.35492,0.347827
13,0.352662,0.345578
14,0.351315,0.346806
15,0.350255,0.347891
16,0.346453,0.351188
17,0.345433,0.347282
