Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,gru_seq48_h64_l1_d0p0_lr0p001_bs64,,0.3797,0.5427,40.1602,32.6139,30.4536,4976
hourly,validation,gru_seq48_h64_l1_d0p0_lr0p001_bs64,0,0.2437,0.3278,47.2287,36.5973,38.3651,207
hourly,validation,gru_seq48_h64_l1_d0p0_lr0p001_bs64,1,0.1867,0.2814,38.0083,31.5289,35.2215,207
hourly,validation,gru_seq48_h64_l1_d0p0_lr0p001_bs64,2,0.1567,0.2442,32.339,27.7813,32.6048,207
hourly,validation,gru_seq48_h64_l1_d0p0_lr0p001_bs64,3,0.1403,0.2238,31.9777,26.7028,32.3453,207
hourly,validation,gru_seq48_h64_l1_d0p0_lr0p001_bs64,4,0.1306,0.2168,29.1341,27.0798,31.6333,207
hourly,validation,gru_seq48_h64_l1_d0p0_lr0p001_bs64,5,0.1665,0.2282,37.8466,34.0879,38.0489,207
hourly,validation,gru_seq48_h64_l1_d0p0_lr0p001_bs64,6,0.3197,0.4102,48.4465,37.337,38.6153,207
hourly,validation,gru_seq48_h64_l1_d0p0_lr0p001_bs64,7,0.4775,0.6112,41.3547,31.6555,26.9869,208
hourly,validation,gru_seq48_h64_l1_d0p0_lr0p001_bs64,8,0.3794,0.5053,29.4614,25.7686,23.0778,208
hourly,validation,gru_seq48_h64_l1_d0p0_lr0p001_bs64,9,0.3496,0.4639,31.3588,25.0111,22.5845,208
hourly,validation,gru_seq48_h64_l1_d0p0_lr0p001_bs64,10,0.3646,0.495,30.5988,25.7306,24.1643,208
hourly,validation,gru_seq48_h64_l1_d0p0_lr0p001_bs64,11,0.4196,0.6204,39.8655,30.5244,27.9398,208
hourly,validation,gru_seq48_h64_l1_d0p0_lr0p001_bs64,12,0.4296,0.6099,43.9124,32.668,29.7075,208
hourly,validation,gru_seq48_h64_l1_d0p0_lr0p001_bs64,13,0.4321,0.5707,49.3365,36.82,32.0364,208
hourly,validation,gru_seq48_h64_l1_d0p0_lr0p001_bs64,14,0.4294,0.6105,50.7195,37.1449,34.4219,208
hourly,validation,gru_seq48_h64_l1_d0p0_lr0p001_bs64,15,0.4375,0.6449,47.6861,38.1357,36.9996,207
hourly,validation,gru_seq48_h64_l1_d0p0_lr0p001_bs64,16,0.3899,0.5598,39.3289,35.1441,33.2907,207
hourly,validation,gru_seq48_h64_l1_d0p0_lr0p001_bs64,17,0.4663,0.6801,40.3547,36.0978,34.8602,207
hourly,validation,gru_seq48_h64_l1_d0p0_lr0p001_bs64,18,0.5403,0.7029,43.7657,36.7191,32.8478,207
hourly,validation,gru_seq48_h64_l1_d0p0_lr0p001_bs64,19,0.6654,0.8135,39.2329,34.8393,31.9663,207
hourly,validation,gru_seq48_h64_l1_d0p0_lr0p001_bs64,20,0.6406,0.7886,39.8203,31.5448,28.1632,207
hourly,validation,gru_seq48_h64_l1_d0p0_lr0p001_bs64,21,0.4987,0.6423,33.3536,27.1316,24.3813,207
hourly,validation,gru_seq48_h64_l1_d0p0_lr0p001_bs64,22,0.4712,0.5904,42.5344,35.0098,31.1682,207
hourly,validation,gru_seq48_h64_l1_d0p0_lr0p001_bs64,23,0.376,0.4782,56.203,41.748,42.1125,207
summary,test,gru_seq48_h64_l1_d0p0_lr0p001_bs64,,0.3386,0.4834,44.6838,36.3489,35.2028,4977
hourly,test,gru_seq48_h64_l1_d0p0_lr0p001_bs64,0,0.257,0.3965,41.915,35.4177,38.8209,207
hourly,test,gru_seq48_h64_l1_d0p0_lr0p001_bs64,1,0.2049,0.312,35.2562,33.2265,35.9988,207
hourly,test,gru_seq48_h64_l1_d0p0_lr0p001_bs64,2,0.1763,0.2762,31.0175,29.8518,33.4001,207
hourly,test,gru_seq48_h64_l1_d0p0_lr0p001_bs64,3,0.1506,0.2534,29.7073,27.5237,32.3302,207
hourly,test,gru_seq48_h64_l1_d0p0_lr0p001_bs64,4,0.1618,0.2569,31.943,31.1423,34.9545,207
hourly,test,gru_seq48_h64_l1_d0p0_lr0p001_bs64,5,0.1678,0.2606,36.6407,32.3095,37.4203,207
hourly,test,gru_seq48_h64_l1_d0p0_lr0p001_bs64,6,0.2519,0.3179,46.6309,36.4046,38.7432,207
hourly,test,gru_seq48_h64_l1_d0p0_lr0p001_bs64,7,0.4285,0.5453,50.1607,37.5703,32.6651,207
hourly,test,gru_seq48_h64_l1_d0p0_lr0p001_bs64,8,0.3215,0.4285,37.7425,29.2845,25.6655,207
hourly,test,gru_seq48_h64_l1_d0p0_lr0p001_bs64,9,0.353,0.4723,42.1206,33.2088,29.4054,207
hourly,test,gru_seq48_h64_l1_d0p0_lr0p001_bs64,10,0.3846,0.5196,49.4379,36.8834,33.6826,207
hourly,test,gru_seq48_h64_l1_d0p0_lr0p001_bs64,11,0.3744,0.5269,46.3909,36.2452,32.7554,207
