epoch,train_loss,validation_loss
1,0.466358,0.400559
2,0.401936,0.370492
3,0.379564,0.349867
4,0.370147,0.341931
5,0.363527,0.343844
6,0.359758,0.347803
7,0.355564,0.349762
8,0.350975,0.343207
9,0.34873,0.351103
10,0.344235,0.352328
11,0.342891,0.362318
12,0.337853,0.345864
13,0.334729,0.346538
14,0.33039,0.35585
