epoch,train_loss,validation_loss
1,0.482547,0.401894
2,0.408694,0.384458
3,0.386518,0.350084
4,0.374715,0.358405
5,0.369305,0.356194
6,0.363636,0.367696
7,0.361948,0.351448
8,0.357721,0.346771
9,0.35423,0.348477
10,0.35151,0.353384
11,0.34897,0.350401
12,0.347023,0.355757
13,0.343181,0.34834
14,0.341921,0.347862
15,0.337033,0.34818
16,0.335018,0.356765
17,0.331161,0.349464
18,0.329094,0.352931
