Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,gru_seq48_h128_l2_d0p2_lr0p001_bs64,,0.3798,0.5425,40.9985,32.5415,30.4574,4976
hourly,validation,gru_seq48_h128_l2_d0p2_lr0p001_bs64,0,0.2202,0.329,39.3604,32.3405,34.6658,207
hourly,validation,gru_seq48_h128_l2_d0p2_lr0p001_bs64,1,0.1748,0.2934,31.6386,28.0744,32.969,207
hourly,validation,gru_seq48_h128_l2_d0p2_lr0p001_bs64,2,0.1536,0.2575,30.0964,26.7733,31.9548,207
hourly,validation,gru_seq48_h128_l2_d0p2_lr0p001_bs64,3,0.1413,0.2311,31.3393,26.8719,32.5742,207
hourly,validation,gru_seq48_h128_l2_d0p2_lr0p001_bs64,4,0.1266,0.2117,28.0259,25.8408,30.6665,207
hourly,validation,gru_seq48_h128_l2_d0p2_lr0p001_bs64,5,0.1817,0.2373,43.6849,36.8504,41.5162,207
hourly,validation,gru_seq48_h128_l2_d0p2_lr0p001_bs64,6,0.328,0.4288,49.2921,36.9658,39.6193,207
hourly,validation,gru_seq48_h128_l2_d0p2_lr0p001_bs64,7,0.522,0.6407,48.5219,36.6719,29.5046,208
hourly,validation,gru_seq48_h128_l2_d0p2_lr0p001_bs64,8,0.3776,0.5028,31.6375,26.3628,22.9685,208
hourly,validation,gru_seq48_h128_l2_d0p2_lr0p001_bs64,9,0.35,0.4594,30.3478,25.0533,22.6125,208
hourly,validation,gru_seq48_h128_l2_d0p2_lr0p001_bs64,10,0.3646,0.4921,30.7151,25.523,24.1659,208
hourly,validation,gru_seq48_h128_l2_d0p2_lr0p001_bs64,11,0.4158,0.6233,40.8242,30.1739,27.6833,208
hourly,validation,gru_seq48_h128_l2_d0p2_lr0p001_bs64,12,0.4338,0.6145,45.9822,32.9725,29.9968,208
hourly,validation,gru_seq48_h128_l2_d0p2_lr0p001_bs64,13,0.4294,0.5713,49.6526,36.5299,31.8307,208
hourly,validation,gru_seq48_h128_l2_d0p2_lr0p001_bs64,14,0.4404,0.612,52.9048,38.4098,35.2982,208
hourly,validation,gru_seq48_h128_l2_d0p2_lr0p001_bs64,15,0.444,0.6387,50.2254,39.2876,37.5479,207
hourly,validation,gru_seq48_h128_l2_d0p2_lr0p001_bs64,16,0.3924,0.5569,41.825,36.0189,33.5033,207
hourly,validation,gru_seq48_h128_l2_d0p2_lr0p001_bs64,17,0.4761,0.6844,45.5475,37.1475,35.5898,207
hourly,validation,gru_seq48_h128_l2_d0p2_lr0p001_bs64,18,0.5395,0.6963,48.8554,36.4745,32.8026,207
