Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,,0.3758,0.5391,39.5291,32.0842,30.1132,5024
hourly,validation,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,0,0.2271,0.3294,38.6695,33.1254,35.9096,209
hourly,validation,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,1,0.1753,0.2965,29.0438,27.7499,32.9726,209
hourly,validation,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,2,0.1432,0.238,26.3596,25.3271,29.8637,209
hourly,validation,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,3,0.1277,0.2098,27.0289,24.4421,29.5015,209
hourly,validation,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,4,0.1215,0.1993,26.5411,25.2365,29.5034,209
hourly,validation,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,5,0.1794,0.2308,43.2036,36.71,40.861,209
hourly,validation,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,6,0.3242,0.4242,49.8905,37.1814,39.2933,209
hourly,validation,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,7,0.4959,0.6097,48.0297,34.6826,28.0087,210
hourly,validation,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,8,0.3902,0.4991,34.4156,26.8456,23.6661,210
hourly,validation,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,9,0.349,0.4657,33.046,24.779,22.5,210
hourly,validation,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,10,0.3512,0.4774,30.4105,24.6109,23.2339,210
hourly,validation,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,11,0.4293,0.6278,39.9791,30.9594,28.4339,210
hourly,validation,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,12,0.4347,0.6201,42.1092,32.5398,29.8438,210
hourly,validation,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,13,0.4224,0.5694,43.8798,35.834,31.1682,210
hourly,validation,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,14,0.4396,0.6212,47.0346,37.7035,35.1376,210
hourly,validation,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,15,0.4438,0.648,45.8039,38.3449,37.2795,209
hourly,validation,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,16,0.3977,0.5667,41.5434,36.143,34.0392,209
hourly,validation,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,17,0.4741,0.689,44.209,37.1256,35.6319,209
hourly,validation,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,18,0.5234,0.6927,44.3215,35.4122,31.9626,209
hourly,validation,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,19,0.6205,0.77,37.9241,32.4408,29.8305,209
hourly,validation,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,20,0.6256,0.7731,40.8356,30.9682,27.4743,209
hourly,validation,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,21,0.4942,0.6325,34.7262,27.0982,24.113,209
hourly,validation,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,22,0.4531,0.5655,43.125,33.6479,29.9677,209
hourly,validation,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,23,0.3755,0.4931,56.5542,41.1554,42.1279,209
summary,test,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,,0.3337,0.484,42.6246,35.34,34.7912,5025
hourly,test,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,0,0.2448,0.3973,36.4255,33.3708,37.1156,209
hourly,test,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,1,0.1961,0.3247,28.7457,30.7409,34.509,209
hourly,test,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,2,0.1698,0.2821,27.1479,29.0928,32.2041,209
hourly,test,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,3,0.1381,0.2401,25.7979,25.5135,29.6795,209
hourly,test,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,4,0.157,0.2532,30.2434,30.0685,33.913,209
hourly,test,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,5,0.1702,0.2648,37.7469,32.7547,37.8481,209
hourly,test,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,6,0.2524,0.3205,46.513,36.4395,38.7098,209
hourly,test,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,7,0.44,0.5502,55.0801,39.2242,33.4146,209
hourly,test,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,8,0.3247,0.428,38.6733,28.865,25.8694,209
hourly,test,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,9,0.3513,0.4829,44.3029,32.6993,29.2981,209
hourly,test,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,10,0.3959,0.5372,52.1942,38.3932,34.7448,209
hourly,test,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,11,0.3855,0.5347,46.3536,37.2028,33.8385,209
hourly,test,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,12,0.4129,0.5825,45.7693,38.62,37.2396,209
hourly,test,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,13,0.3511,0.4667,40.2967,35.9705,33.5072,209
hourly,test,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,14,0.3728,0.5148,46.1938,39.4986,37.8568,209
hourly,test,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,15,0.332,0.4842,40.5524,36.0651,36.6131,210
hourly,test,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,16,0.3093,0.4215,45.0062,37.8837,37.7109,210
hourly,test,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,17,0.347,0.5049,44.6945,38.9605,39.2653,210
hourly,test,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,18,0.4207,0.6331,47.452,39.4861,39.2827,210
hourly,test,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,19,0.4615,0.6201,52.2686,38.57,35.4856,210
hourly,test,gru_seq24_h64_l2_d0p3_lr0p0005_bs64,20,0.4696,0.6141,50.2817,35.3245,31.8583,210
