Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,gru_seq48_h32_l1_d0p0_lr0p001_bs64,,0.3754,0.5403,40.3856,32.2649,30.1091,4976
hourly,validation,gru_seq48_h32_l1_d0p0_lr0p001_bs64,0,0.2347,0.3384,43.1689,34.8946,36.9529,207
hourly,validation,gru_seq48_h32_l1_d0p0_lr0p001_bs64,1,0.1723,0.2796,33.1575,28.0645,32.4968,207
hourly,validation,gru_seq48_h32_l1_d0p0_lr0p001_bs64,2,0.1511,0.2388,31.3117,26.8708,31.4387,207
hourly,validation,gru_seq48_h32_l1_d0p0_lr0p001_bs64,3,0.1421,0.2166,33.2579,27.5335,32.758,207
hourly,validation,gru_seq48_h32_l1_d0p0_lr0p001_bs64,4,0.1319,0.2101,30.6494,27.116,31.9577,207
hourly,validation,gru_seq48_h32_l1_d0p0_lr0p001_bs64,5,0.1673,0.2251,39.0115,34.2718,38.2281,207
hourly,validation,gru_seq48_h32_l1_d0p0_lr0p001_bs64,6,0.2952,0.3838,41.4096,35.2821,35.6523,207
hourly,validation,gru_seq48_h32_l1_d0p0_lr0p001_bs64,7,0.5191,0.635,46.7477,36.1997,29.3368,208
hourly,validation,gru_seq48_h32_l1_d0p0_lr0p001_bs64,8,0.3819,0.4989,32.7867,26.3275,23.2284,208
hourly,validation,gru_seq48_h32_l1_d0p0_lr0p001_bs64,9,0.3329,0.4516,30.9986,23.6793,21.5043,208
hourly,validation,gru_seq48_h32_l1_d0p0_lr0p001_bs64,10,0.3564,0.4844,30.8372,25.0096,23.6239,208
hourly,validation,gru_seq48_h32_l1_d0p0_lr0p001_bs64,11,0.4092,0.6178,40.6862,29.7564,27.2463,208
hourly,validation,gru_seq48_h32_l1_d0p0_lr0p001_bs64,12,0.4311,0.6155,45.1685,32.8791,29.8116,208
hourly,validation,gru_seq48_h32_l1_d0p0_lr0p001_bs64,13,0.4247,0.5706,48.0991,36.4815,31.4854,208
hourly,validation,gru_seq48_h32_l1_d0p0_lr0p001_bs64,14,0.4418,0.6212,51.5905,38.5717,35.4117,208
hourly,validation,gru_seq48_h32_l1_d0p0_lr0p001_bs64,15,0.4373,0.6424,49.2833,38.2364,36.9795,207
hourly,validation,gru_seq48_h32_l1_d0p0_lr0p001_bs64,16,0.3889,0.559,41.2563,34.8355,33.2031,207
hourly,validation,gru_seq48_h32_l1_d0p0_lr0p001_bs64,17,0.473,0.6977,42.1438,36.1413,35.3594,207
