Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,,0.3724,0.5377,38.6467,31.8684,29.8395,5024
hourly,validation,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,0,0.2237,0.3236,40.0214,33.5402,35.3731,209
hourly,validation,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,1,0.1731,0.2866,30.4918,28.7973,32.5701,209
hourly,validation,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,2,0.15,0.2416,29.2357,27.6421,31.2844,209
hourly,validation,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,3,0.1308,0.2141,28.5463,25.2765,30.2099,209
hourly,validation,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,4,0.1252,0.2086,27.6083,25.7944,30.3803,209
hourly,validation,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,5,0.166,0.2318,37.0184,33.7295,37.8099,209
hourly,validation,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,6,0.2798,0.3632,39.861,33.2555,33.905,209
hourly,validation,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,7,0.5134,0.6311,45.4412,35.1622,28.9974,210
hourly,validation,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,8,0.3819,0.5058,32.1138,26.364,23.1601,210
hourly,validation,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,9,0.3373,0.4543,30.1999,24.229,21.7444,210
hourly,validation,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,10,0.3602,0.4879,29.788,25.5412,23.825,210
hourly,validation,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,11,0.4214,0.6239,38.6101,30.3497,27.9093,210
hourly,validation,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,12,0.4307,0.6169,41.9388,32.104,29.5674,210
hourly,validation,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,13,0.4238,0.5672,45.9446,36.3186,31.2739,210
hourly,validation,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,14,0.4338,0.6188,48.7336,37.6948,34.6726,210
hourly,validation,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,15,0.433,0.6387,46.7176,37.2991,36.3684,209
hourly,validation,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,16,0.3909,0.563,41.9248,35.0045,33.4528,209
hourly,validation,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,17,0.4785,0.6939,45.5366,37.2004,35.9641,209
hourly,validation,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,18,0.5226,0.6975,45.7217,35.1366,31.9145,209
hourly,validation,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,19,0.6213,0.7719,38.8975,32.7904,29.8703,209
hourly,validation,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,20,0.6289,0.7749,40.0864,30.9839,27.619,209
hourly,validation,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,21,0.4846,0.6227,32.6293,26.6624,23.645,209
hourly,validation,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,22,0.4651,0.5824,39.5538,34.3387,30.7611,209
hourly,validation,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,23,0.3609,0.4789,50.8827,39.6595,40.4841,209
summary,test,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,,0.3311,0.4799,42.3044,35.6066,34.5158,5025
hourly,test,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,0,0.2433,0.3973,34.7398,33.2185,36.8767,209
hourly,test,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,1,0.1999,0.3206,30.2179,32.9776,35.1799,209
hourly,test,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,2,0.1772,0.2881,27.9348,31.4016,33.607,209
hourly,test,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,3,0.1445,0.2573,26.2449,27.6052,31.0557,209
hourly,test,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,4,0.1588,0.2616,29.8265,30.7474,34.3117,209
hourly,test,gru_seq24_h32_l1_d0p0_lr0p0005_bs64,5,0.1529,0.2608,30.6714,29.0513,33.9974,209
