Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,gru_seq24_h64_l2_d0p0_lr0p001_bs64,,0.3749,0.5379,39.4107,32.0723,30.0401,5024
hourly,validation,gru_seq24_h64_l2_d0p0_lr0p001_bs64,0,0.2202,0.3221,36.0717,32.6186,34.8168,209
hourly,validation,gru_seq24_h64_l2_d0p0_lr0p001_bs64,1,0.171,0.2927,28.6827,26.85,32.1764,209
hourly,validation,gru_seq24_h64_l2_d0p0_lr0p001_bs64,2,0.1445,0.2361,28.135,25.3337,30.1541,209
hourly,validation,gru_seq24_h64_l2_d0p0_lr0p001_bs64,3,0.1353,0.2085,30.7486,26.1685,31.2467,209
hourly,validation,gru_seq24_h64_l2_d0p0_lr0p001_bs64,4,0.1331,0.213,30.4288,27.2465,32.3176,209
hourly,validation,gru_seq24_h64_l2_d0p0_lr0p001_bs64,5,0.1701,0.2282,40.1948,34.4547,38.7447,209
hourly,validation,gru_seq24_h64_l2_d0p0_lr0p001_bs64,6,0.3224,0.408,48.4908,38.5483,39.0639,209
hourly,validation,gru_seq24_h64_l2_d0p0_lr0p001_bs64,7,0.5195,0.6301,47.3555,36.3868,29.3421,210
hourly,validation,gru_seq24_h64_l2_d0p0_lr0p001_bs64,8,0.3781,0.4921,31.3998,25.9978,22.9342,210
hourly,validation,gru_seq24_h64_l2_d0p0_lr0p001_bs64,9,0.3464,0.4576,31.9746,24.7353,22.3326,210
hourly,validation,gru_seq24_h64_l2_d0p0_lr0p001_bs64,10,0.3468,0.474,29.8645,24.2193,22.9377,210
hourly,validation,gru_seq24_h64_l2_d0p0_lr0p001_bs64,11,0.4155,0.6224,40.4496,30.0074,27.52,210
hourly,validation,gru_seq24_h64_l2_d0p0_lr0p001_bs64,12,0.4269,0.6129,43.4,32.4069,29.3094,210
hourly,validation,gru_seq24_h64_l2_d0p0_lr0p001_bs64,13,0.4199,0.5696,46.0557,35.7887,30.9848,210
hourly,validation,gru_seq24_h64_l2_d0p0_lr0p001_bs64,14,0.4392,0.6149,48.8154,37.6585,35.1063,210
hourly,validation,gru_seq24_h64_l2_d0p0_lr0p001_bs64,15,0.4495,0.6542,47.9053,38.5062,37.7557,209
hourly,validation,gru_seq24_h64_l2_d0p0_lr0p001_bs64,16,0.3978,0.5657,41.7874,35.6377,34.0474,209
hourly,validation,gru_seq24_h64_l2_d0p0_lr0p001_bs64,17,0.4662,0.6696,44.5431,36.6597,35.0399,209
hourly,validation,gru_seq24_h64_l2_d0p0_lr0p001_bs64,18,0.5306,0.7004,47.1775,36.3157,32.4037,209
hourly,validation,gru_seq24_h64_l2_d0p0_lr0p001_bs64,19,0.621,0.7673,38.5,32.636,29.8542,209
hourly,validation,gru_seq24_h64_l2_d0p0_lr0p001_bs64,20,0.6284,0.7784,40.3657,31.0326,27.5968,209
hourly,validation,gru_seq24_h64_l2_d0p0_lr0p001_bs64,21,0.5013,0.6403,34.6504,27.6326,24.4585,209
hourly,validation,gru_seq24_h64_l2_d0p0_lr0p001_bs64,22,0.4583,0.5765,39.8395,33.8656,30.3095,209
hourly,validation,gru_seq24_h64_l2_d0p0_lr0p001_bs64,23,0.3548,0.4786,49.0014,39.0726,39.8052,209
summary,test,gru_seq24_h64_l2_d0p0_lr0p001_bs64,,0.3386,0.4829,45.8251,36.4762,35.2982,5025
hourly,test,gru_seq24_h64_l2_d0p0_lr0p001_bs64,0,0.2403,0.4076,34.1387,32.4326,36.426,209
hourly,test,gru_seq24_h64_l2_d0p0_lr0p001_bs64,1,0.1923,0.3202,28.2739,30.3214,33.843,209
hourly,test,gru_seq24_h64_l2_d0p0_lr0p001_bs64,2,0.1674,0.2696,28.3038,28.35,31.7504,209
hourly,test,gru_seq24_h64_l2_d0p0_lr0p001_bs64,3,0.1522,0.2418,31.8439,28.7777,32.7191,209
hourly,test,gru_seq24_h64_l2_d0p0_lr0p001_bs64,4,0.1681,0.2549,34.8837,31.9493,36.3069,209
hourly,test,gru_seq24_h64_l2_d0p0_lr0p001_bs64,5,0.1722,0.2565,39.57,33.3348,38.2885,209
hourly,test,gru_seq24_h64_l2_d0p0_lr0p001_bs64,6,0.2488,0.3091,49.1527,37.5431,38.152,209
hourly,test,gru_seq24_h64_l2_d0p0_lr0p001_bs64,7,0.4581,0.5575,57.7849,41.3082,34.7941,209
hourly,test,gru_seq24_h64_l2_d0p0_lr0p001_bs64,8,0.3343,0.4374,39.7329,31.1556,26.6339,209
hourly,test,gru_seq24_h64_l2_d0p0_lr0p001_bs64,9,0.3579,0.4749,45.4592,34.2921,29.8508,209
hourly,test,gru_seq24_h64_l2_d0p0_lr0p001_bs64,10,0.3977,0.5318,53.6563,39.0624,34.9042,209
hourly,test,gru_seq24_h64_l2_d0p0_lr0p001_bs64,11,0.3737,0.5214,48.0884,36.7311,32.8002,209
hourly,test,gru_seq24_h64_l2_d0p0_lr0p001_bs64,12,0.4112,0.5777,49.4847,38.7515,37.0892,209
hourly,test,gru_seq24_h64_l2_d0p0_lr0p001_bs64,13,0.3511,0.4611,43.6393,35.8888,33.5055,209
hourly,test,gru_seq24_h64_l2_d0p0_lr0p001_bs64,14,0.3762,0.5065,52.2823,40.7237,38.2052,209
hourly,test,gru_seq24_h64_l2_d0p0_lr0p001_bs64,15,0.3518,0.4961,47.4653,38.2217,38.8001,210
hourly,test,gru_seq24_h64_l2_d0p0_lr0p001_bs64,16,0.3334,0.4396,53.8567,40.8151,40.6506,210
hourly,test,gru_seq24_h64_l2_d0p0_lr0p001_bs64,17,0.3688,0.5119,53.4554,41.9232,41.7324,210
hourly,test,gru_seq24_h64_l2_d0p0_lr0p001_bs64,18,0.4522,0.6468,58.4862,43.2449,42.2203,210
hourly,test,gru_seq24_h64_l2_d0p0_lr0p001_bs64,19,0.4725,0.617,59.8603,40.6818,36.3312,210
hourly,test,gru_seq24_h64_l2_d0p0_lr0p001_bs64,20,0.4707,0.6109,54.3389,36.6951,31.9318,210
hourly,test,gru_seq24_h64_l2_d0p0_lr0p001_bs64,21,0.5086,0.6532,49.6715,37.9385,33.4448,210
hourly,test,gru_seq24_h64_l2_d0p0_lr0p001_bs64,22,0.4162,0.5622,42.0523,35.3773,34.3602,210
hourly,test,gru_seq24_h64_l2_d0p0_lr0p001_bs64,23,0.3472,0.5153,44.0779,39.7836,40.8245,210
