epoch,train_loss,validation_loss
1,0.461609,0.399844
2,0.395139,0.372215
3,0.380303,0.359821
4,0.373532,0.352537
5,0.364744,0.348235
6,0.362558,0.349345
7,0.357094,0.350033
8,0.350617,0.362551
9,0.345931,0.360163
10,0.341818,0.366982
11,0.337576,0.350799
12,0.331516,0.360109
13,0.328228,0.369207
14,0.319792,0.355057
15,0.315281,0.358447
