Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,,0.3744,0.5391,38.5176,31.721,29.994,5024
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,0,0.2172,0.3307,35.491,31.353,34.3497,209
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,1,0.1728,0.2948,28.2581,27.8997,32.5112,209
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,2,0.144,0.2431,26.1354,25.8012,30.0425,209
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,3,0.1281,0.2156,26.7649,25.069,29.5953,209
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,4,0.1191,0.2053,24.8328,24.9838,28.9051,209
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,5,0.1673,0.2268,37.6948,34.2922,38.1189,209
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,6,0.3346,0.4371,49.8948,37.3689,40.5523,209
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,7,0.4936,0.6152,46.9343,34.2626,27.8778,210
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,8,0.3887,0.5028,33.6471,26.6329,23.5743,210
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,9,0.3426,0.46,32.0592,24.4644,22.0891,210
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,10,0.3544,0.4789,29.7723,24.9461,23.4457,210
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,11,0.4154,0.619,38.8938,29.9665,27.5105,210
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,12,0.4319,0.6168,42.3421,32.033,29.6502,210
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,13,0.4322,0.5724,45.2466,36.1368,31.8926,210
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,14,0.4225,0.5998,45.2389,36.208,33.7691,210
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,15,0.4383,0.643,45.3415,37.5388,36.8131,209
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,16,0.3894,0.5656,40.5797,35.0016,33.3245,209
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,17,0.4722,0.6817,43.3879,36.3264,35.4924,209
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,18,0.5346,0.6926,46.679,36.3159,32.6486,209
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,19,0.6471,0.7884,40.6664,33.8859,31.1095,209
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,20,0.6226,0.769,40.2522,30.7626,27.3422,209
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,21,0.5009,0.6401,33.5482,27.2954,24.437,209
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,22,0.458,0.5763,41.0784,33.9027,30.291,209
hourly,validation,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,23,0.3556,0.4817,49.6555,38.8993,39.8879,209
summary,test,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,,0.3318,0.484,42.559,35.1364,34.5919,5025
hourly,test,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,0,0.2378,0.3992,33.1559,32.1838,36.0569,209
hourly,test,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,1,0.199,0.3325,28.8609,31.5738,35.0253,209
hourly,test,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,2,0.1706,0.2815,27.1503,29.9222,32.3453,209
hourly,test,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,3,0.1314,0.2399,23.3316,24.6103,28.2356,209
hourly,test,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,4,0.159,0.2601,28.8545,31.3067,34.3412,209
hourly,test,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,5,0.1561,0.2589,31.9836,30.2382,34.7124,209
hourly,test,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,6,0.2446,0.3172,43.6241,34.7712,37.5147,209
hourly,test,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,7,0.4456,0.5693,56.1858,38.9247,33.845,209
hourly,test,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,8,0.325,0.4257,40.4881,29.4786,25.8927,209
hourly,test,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,9,0.3408,0.4751,43.2858,31.8097,28.4214,209
hourly,test,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,10,0.3923,0.5384,50.9023,37.4929,34.4308,209
hourly,test,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,11,0.3828,0.5359,46.9512,36.8641,33.5973,209
hourly,test,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,12,0.4151,0.5839,47.1978,39.0161,37.4402,209
hourly,test,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,13,0.3533,0.4703,41.2675,35.7604,33.7202,209
hourly,test,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,14,0.3761,0.5105,48.6029,40.3112,38.1956,209
hourly,test,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,15,0.3334,0.4797,42.9877,36.7508,36.7634,210
hourly,test,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,16,0.3153,0.425,47.1206,38.4825,38.4423,210
hourly,test,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,17,0.3606,0.5105,48.3338,40.7021,40.8013,210
hourly,test,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,18,0.4308,0.6356,50.6547,40.7507,40.2232,210
hourly,test,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,19,0.4636,0.6293,54.3464,39.0008,35.6454,210
hourly,test,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,20,0.4638,0.6163,52.131,35.0802,31.4659,210
hourly,test,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,21,0.5113,0.6557,49.3122,36.6581,33.6242,210
hourly,test,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,22,0.4195,0.5563,43.29,34.7557,34.6327,210
hourly,test,gru_seq24_h32_l2_d0p2_lr0p0005_bs64,23,0.3327,0.5061,41.1757,36.7206,39.1175,210
