Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,gru_seq24_h128_l1_d0p0_lr0p001_bs64,,0.3745,0.5402,38.1674,31.9765,30.0047,5024
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p001_bs64,0,0.2201,0.3153,39.0092,33.2252,34.8024,209
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p001_bs64,1,0.1756,0.2903,30.8378,29.4859,33.0305,209
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p001_bs64,2,0.1493,0.2428,28.9413,26.9009,31.1396,209
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p001_bs64,3,0.1325,0.2189,28.7205,25.9084,30.6094,209
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p001_bs64,4,0.1246,0.2097,27.3079,26.1209,30.2483,209
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p001_bs64,5,0.149,0.2228,31.518,30.2421,33.9538,209
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p001_bs64,6,0.3157,0.4097,44.8504,36.5485,38.2625,209
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p001_bs64,7,0.5095,0.6305,45.8713,34.7235,28.7727,210
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p001_bs64,8,0.3814,0.493,33.7163,26.6193,23.1347,210
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p001_bs64,9,0.3446,0.4583,30.0673,24.7721,22.217,210
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p001_bs64,10,0.3599,0.4875,29.2024,25.3641,23.8101,210
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p001_bs64,11,0.4272,0.6329,38.4205,30.8258,28.2945,210
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p001_bs64,12,0.4321,0.6218,41.0463,32.2109,29.6618,210
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p001_bs64,13,0.4272,0.5698,44.8426,36.7762,31.5191,210
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p001_bs64,14,0.4277,0.6122,46.9606,36.3127,34.1857,210
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p001_bs64,15,0.4338,0.643,45.6258,37.6469,36.4366,209
