Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,gru_seq24_h128_l1_d0p0_lr0p0005_bs64,,0.3746,0.5407,38.6344,32.0028,30.0101,5024
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p0005_bs64,0,0.2343,0.3247,44.7232,35.5661,37.051,209
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p0005_bs64,1,0.1773,0.2843,33.7644,29.2886,33.3619,209
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p0005_bs64,2,0.1511,0.2444,30.0029,26.7893,31.5237,209
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p0005_bs64,3,0.1323,0.2181,28.8718,25.7493,30.562,209
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p0005_bs64,4,0.1245,0.2115,27.074,25.8591,30.2147,209
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p0005_bs64,5,0.1615,0.2289,35.6958,33.1353,36.7899,209
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p0005_bs64,6,0.2888,0.3836,41.094,33.862,34.9979,209
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p0005_bs64,7,0.4927,0.6283,41.378,32.828,27.8249,210
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p0005_bs64,8,0.3931,0.5085,32.3236,27.3691,23.8408,210
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p0005_bs64,9,0.3343,0.4521,29.6905,24.009,21.5522,210
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p0005_bs64,10,0.3596,0.4906,29.258,25.4048,23.7893,210
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p0005_bs64,11,0.428,0.6347,38.961,30.9397,28.3464,210
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p0005_bs64,12,0.4323,0.617,41.4425,32.1988,29.6802,210
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p0005_bs64,13,0.4228,0.5644,44.1892,36.2663,31.1973,210
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p0005_bs64,14,0.4292,0.6195,46.1422,36.6632,34.3019,210
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p0005_bs64,15,0.4349,0.6458,45.0824,37.6951,36.5296,209
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p0005_bs64,16,0.3791,0.5552,38.0406,33.6415,32.442,209
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p0005_bs64,17,0.4626,0.6763,40.7926,35.7258,34.7667,209
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p0005_bs64,18,0.5398,0.7066,44.1233,36.6509,32.9659,209
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p0005_bs64,19,0.6527,0.8107,38.5849,34.4012,31.3753,209
hourly,validation,gru_seq24_h128_l1_d0p0_lr0p0005_bs64,20,0.6164,0.7667,38.8782,30.6837,27.0728,209
