epoch,train_loss,validation_loss
1,0.474542,0.402924
2,0.410406,0.370929
3,0.386415,0.351733
4,0.376174,0.341301
5,0.368361,0.344503
6,0.363851,0.346742
7,0.359406,0.354744
8,0.3551,0.343657
9,0.353761,0.351913
10,0.349886,0.358767
11,0.349167,0.361993
12,0.344374,0.347886
13,0.343024,0.350012
14,0.339035,0.355805
