Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,gru_seq12_h128_l2_d0p3_lr0p001_bs64,,0.3792,0.5439,40.5101,32.9061,30.3358,5048
hourly,validation,gru_seq12_h128_l2_d0p3_lr0p001_bs64,0,0.2181,0.3297,38.5553,31.7504,34.4872,209
hourly,validation,gru_seq12_h128_l2_d0p3_lr0p001_bs64,1,0.175,0.2921,30.4227,28.9808,32.9137,209
hourly,validation,gru_seq12_h128_l2_d0p3_lr0p001_bs64,2,0.1655,0.2621,31.3637,31.7741,34.5342,209
hourly,validation,gru_seq12_h128_l2_d0p3_lr0p001_bs64,3,0.156,0.2403,33.5012,33.8023,36.0359,209
hourly,validation,gru_seq12_h128_l2_d0p3_lr0p001_bs64,4,0.142,0.2292,29.9045,32.8905,34.4587,209
hourly,validation,gru_seq12_h128_l2_d0p3_lr0p001_bs64,5,0.1513,0.2345,30.1243,30.763,34.4783,209
hourly,validation,gru_seq12_h128_l2_d0p3_lr0p001_bs64,6,0.2951,0.3839,40.9928,35.2268,35.7627,209
hourly,validation,gru_seq12_h128_l2_d0p3_lr0p001_bs64,7,0.5302,0.6603,45.2767,36.1807,29.9421,210
hourly,validation,gru_seq12_h128_l2_d0p3_lr0p001_bs64,8,0.3899,0.5052,33.2935,26.7454,23.6465,210
hourly,validation,gru_seq12_h128_l2_d0p3_lr0p001_bs64,9,0.3399,0.4567,31.8182,24.3067,21.9106,210
hourly,validation,gru_seq12_h128_l2_d0p3_lr0p001_bs64,10,0.3503,0.4796,30.7854,24.7503,23.1749,210
hourly,validation,gru_seq12_h128_l2_d0p3_lr0p001_bs64,11,0.4154,0.6246,40.9326,29.9427,27.5103,210
hourly,validation,gru_seq12_h128_l2_d0p3_lr0p001_bs64,12,0.4314,0.6144,45.1959,32.7593,29.5829,212
hourly,validation,gru_seq12_h128_l2_d0p3_lr0p001_bs64,13,0.4215,0.5708,47.6029,35.8639,31.0607,212
hourly,validation,gru_seq12_h128_l2_d0p3_lr0p001_bs64,14,0.452,0.6314,52.5664,38.3996,36.0472,212
hourly,validation,gru_seq12_h128_l2_d0p3_lr0p001_bs64,15,0.4438,0.6434,51.7372,38.7732,37.3391,211
hourly,validation,gru_seq12_h128_l2_d0p3_lr0p001_bs64,16,0.3945,0.5591,44.2501,35.7904,33.7108,211
hourly,validation,gru_seq12_h128_l2_d0p3_lr0p001_bs64,17,0.4717,0.6729,46.7849,37.4428,35.5182,211
hourly,validation,gru_seq12_h128_l2_d0p3_lr0p001_bs64,18,0.5464,0.7121,49.9426,37.0565,33.4609,211
hourly,validation,gru_seq12_h128_l2_d0p3_lr0p001_bs64,19,0.6124,0.7527,39.1098,32.1484,29.4434,211
hourly,validation,gru_seq12_h128_l2_d0p3_lr0p001_bs64,20,0.6174,0.7768,37.9782,30.3204,26.9511,211
hourly,validation,gru_seq12_h128_l2_d0p3_lr0p001_bs64,21,0.51,0.6576,33.8994,27.2898,24.7501,211
hourly,validation,gru_seq12_h128_l2_d0p3_lr0p001_bs64,22,0.4668,0.5826,44.006,33.9596,30.9466,211
hourly,validation,gru_seq12_h128_l2_d0p3_lr0p001_bs64,23,0.392,0.5089,61.5273,42.6332,44.106,211
summary,test,gru_seq12_h128_l2_d0p3_lr0p001_bs64,,0.3387,0.487,44.7907,36.7565,35.325,5049
hourly,test,gru_seq12_h128_l2_d0p3_lr0p001_bs64,0,0.2415,0.3922,36.5283,32.4394,36.6176,209
hourly,test,gru_seq12_h128_l2_d0p3_lr0p001_bs64,1,0.1984,0.3212,30.1924,32.0287,34.9233,209
hourly,test,gru_seq12_h128_l2_d0p3_lr0p001_bs64,2,0.1851,0.2837,31.2413,34.8253,35.0972,209
hourly,test,gru_seq12_h128_l2_d0p3_lr0p001_bs64,3,0.1535,0.2546,29.2404,32.5686,32.9923,209
hourly,test,gru_seq12_h128_l2_d0p3_lr0p001_bs64,4,0.1866,0.2858,34.7126,40.4735,40.3132,209
hourly,test,gru_seq12_h128_l2_d0p3_lr0p001_bs64,5,0.1598,0.2663,30.7198,32.4383,35.5267,209
hourly,test,gru_seq12_h128_l2_d0p3_lr0p001_bs64,6,0.2266,0.3029,38.7673,34.5255,34.744,209
hourly,test,gru_seq12_h128_l2_d0p3_lr0p001_bs64,7,0.4706,0.5909,55.2222,41.1169,35.7392,209
hourly,test,gru_seq12_h128_l2_d0p3_lr0p001_bs64,8,0.3264,0.4269,39.7911,29.7694,26.0039,209
hourly,test,gru_seq12_h128_l2_d0p3_lr0p001_bs64,9,0.3402,0.4716,43.4213,32.4997,28.3686,209
hourly,test,gru_seq12_h128_l2_d0p3_lr0p001_bs64,10,0.3919,0.5321,53.245,38.3591,34.39,209
hourly,test,gru_seq12_h128_l2_d0p3_lr0p001_bs64,11,0.3778,0.5303,49.0861,37.0785,33.1616,209
hourly,test,gru_seq12_h128_l2_d0p3_lr0p001_bs64,12,0.4034,0.5717,48.7706,37.7801,36.5118,211
hourly,test,gru_seq12_h128_l2_d0p3_lr0p001_bs64,13,0.3533,0.4684,44.2911,36.2114,33.9251,211
hourly,test,gru_seq12_h128_l2_d0p3_lr0p001_bs64,14,0.375,0.5153,51.5647,40.0662,38.1711,211
hourly,test,gru_seq12_h128_l2_d0p3_lr0p001_bs64,15,0.3374,0.4841,44.6801,36.4395,37.1772,212
hourly,test,gru_seq12_h128_l2_d0p3_lr0p001_bs64,16,0.3191,0.429,50.2416,38.8403,38.869,212
hourly,test,gru_seq12_h128_l2_d0p3_lr0p001_bs64,17,0.3576,0.5046,49.8925,40.1762,40.4617,212
hourly,test,gru_seq12_h128_l2_d0p3_lr0p001_bs64,18,0.4414,0.6364,56.0702,41.9261,41.2035,212
hourly,test,gru_seq12_h128_l2_d0p3_lr0p001_bs64,19,0.5034,0.6438,67.1959,42.9127,38.8762,212
hourly,test,gru_seq12_h128_l2_d0p3_lr0p001_bs64,20,0.4601,0.5987,49.959,35.6581,31.2718,212
hourly,test,gru_seq12_h128_l2_d0p3_lr0p001_bs64,21,0.5179,0.6751,46.0999,37.9774,34.1518,212
hourly,test,gru_seq12_h128_l2_d0p3_lr0p001_bs64,22,0.4294,0.5781,43.5315,35.6207,35.5313,212
hourly,test,gru_seq12_h128_l2_d0p3_lr0p001_bs64,23,0.3611,0.5132,49.6352,40.1167,42.5209,212
