Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,,0.3741,0.5412,38.0003,31.7005,29.9214,5048
hourly,validation,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,0,0.2178,0.3237,35.2102,31.0688,34.4337,209
hourly,validation,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,1,0.1771,0.3017,28.818,27.8355,33.3145,209
hourly,validation,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,2,0.1457,0.2443,26.6903,25.5201,30.3987,209
hourly,validation,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,3,0.1291,0.2158,27.0547,24.5094,29.8189,209
hourly,validation,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,4,0.1193,0.2036,25.2307,24.5499,28.9598,209
hourly,validation,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,5,0.1679,0.2287,37.9373,34.1985,38.2408,209
hourly,validation,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,6,0.3146,0.4073,46.2679,36.7824,38.129,209
hourly,validation,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,7,0.5219,0.6319,49.4654,36.4697,29.4768,210
hourly,validation,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,8,0.3766,0.4968,32.2442,26.313,22.8433,210
hourly,validation,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,9,0.3397,0.4531,29.2075,24.4852,21.9008,210
hourly,validation,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,10,0.3457,0.4862,27.471,24.5895,22.8681,210
hourly,validation,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,11,0.442,0.6445,39.0593,31.9401,29.2698,210
hourly,validation,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,12,0.4345,0.6271,40.5893,32.5862,29.7908,212
hourly,validation,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,13,0.4196,0.5636,42.6108,35.5251,30.9164,212
hourly,validation,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,14,0.4299,0.6105,44.9724,36.227,34.2864,212
hourly,validation,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,15,0.4362,0.6422,45.0505,37.1953,36.6961,211
hourly,validation,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,16,0.3881,0.5654,38.8417,34.3476,33.1634,211
hourly,validation,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,17,0.4581,0.6786,41.4994,35.6305,34.4933,211
hourly,validation,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,18,0.5442,0.7177,46.5083,36.7539,33.3222,211
hourly,validation,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,19,0.6108,0.7549,38.3726,32.1937,29.3629,211
hourly,validation,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,20,0.6125,0.7774,37.8549,30.2706,26.7397,211
hourly,validation,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,21,0.5083,0.6456,34.2161,27.6297,24.6659,211
hourly,validation,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,22,0.4568,0.5738,41.7778,33.4407,30.283,211
hourly,validation,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,23,0.3684,0.4871,54.5632,40.4702,41.4436,211
summary,test,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,,0.3324,0.4819,42.6881,35.325,34.6729,5049
hourly,test,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,0,0.2412,0.4064,34.7036,32.3367,36.5718,209
hourly,test,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,1,0.1942,0.3222,27.9119,30.6351,34.1784,209
hourly,test,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,2,0.1634,0.2744,26.0621,27.9103,30.9928,209
hourly,test,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,3,0.1314,0.2337,24.5626,24.5134,28.235,209
hourly,test,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,4,0.1567,0.2562,29.5218,30.0121,33.8534,209
hourly,test,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,5,0.1497,0.2541,30.6482,28.4571,33.2939,209
hourly,test,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,6,0.2315,0.3025,39.9325,34.61,35.5071,209
hourly,test,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,7,0.451,0.5601,52.9066,40.0307,34.2552,209
hourly,test,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,8,0.3098,0.4128,37.2427,28.7833,24.6788,209
hourly,test,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,9,0.3456,0.4731,41.128,32.6219,28.8192,209
hourly,test,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,10,0.3863,0.5326,47.7573,37.3884,33.9038,209
hourly,test,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,11,0.3889,0.5369,44.6963,37.1218,34.1328,209
hourly,test,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,12,0.4076,0.5766,45.7742,38.3917,36.8907,211
hourly,test,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,13,0.3481,0.4614,41.0436,35.8089,33.4285,211
hourly,test,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,14,0.3705,0.5132,47.2241,39.1989,37.7111,211
hourly,test,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,15,0.3296,0.4785,41.4674,35.5838,36.3136,212
hourly,test,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,16,0.3142,0.4244,47.4673,38.2704,38.2805,212
hourly,test,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,17,0.3526,0.5021,48.5637,40.2466,39.8881,212
hourly,test,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,18,0.454,0.65,57.6801,43.6993,42.3792,212
hourly,test,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,19,0.4981,0.6387,68.0364,42.9547,38.4671,212
hourly,test,gru_seq12_h64_l2_d0p2_lr0p0005_bs64,20,0.4646,0.5984,52.5247,36.5705,31.5783,212
