Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,,0.3731,0.5395,38.3383,31.7417,29.9263,4976
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,0,0.2219,0.3153,39.8702,33.1321,34.9426,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,1,0.1697,0.2834,31.2544,27.7395,32.0148,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,2,0.1428,0.2367,27.329,25.9191,29.7177,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,3,0.126,0.2095,27.0144,24.5452,29.0451,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,4,0.1212,0.206,26.1896,25.1198,29.3575,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,5,0.1575,0.2193,35.4854,32.2556,35.9782,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,6,0.3202,0.426,46.0927,36.4324,38.6806,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,7,0.4775,0.6257,41.2515,31.8933,26.9903,208
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,8,0.3887,0.5063,32.1375,26.4268,23.6431,208
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,9,0.3347,0.4547,30.9099,23.835,21.6224,208
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,10,0.3701,0.4942,29.99,26.2346,24.5283,208
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,11,0.4334,0.6283,38.1721,31.4017,28.8577,208
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,12,0.4295,0.6223,39.8806,31.9761,29.7039,208
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,13,0.4242,0.5768,43.5079,36.2566,31.448,208
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,14,0.4287,0.618,46.1104,36.4991,34.3622,208
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,15,0.4305,0.6382,46.1948,37.6638,36.4082,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,16,0.3718,0.5371,39.648,34.1393,31.7421,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,17,0.4755,0.684,44.4589,37.1424,35.545,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,18,0.5334,0.6955,45.726,36.4406,32.4278,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,19,0.631,0.7778,38.016,32.7539,30.3169,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,20,0.6295,0.7811,39.7882,30.9843,27.674,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,21,0.507,0.6452,34.3763,27.7821,24.7913,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,22,0.4586,0.5735,42.2077,34.3227,30.3387,207
hourly,validation,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,23,0.3703,0.4796,54.5308,40.9496,41.4717,207
summary,test,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,,0.335,0.4846,43.2672,35.4882,34.8276,4977
hourly,test,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,0,0.2474,0.3992,37.8229,33.7024,37.3843,207
hourly,test,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,1,0.1966,0.3239,29.8513,31.1893,34.5468,207
hourly,test,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,2,0.1725,0.2785,28.0231,29.8009,32.6906,207
hourly,test,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,3,0.1413,0.2434,26.0893,26.0566,30.3226,207
hourly,test,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,4,0.1578,0.2549,30.5126,30.3399,34.0942,207
hourly,test,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,5,0.1642,0.2587,35.7529,31.6483,36.6017,207
hourly,test,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,6,0.2605,0.3339,48.0955,36.8436,40.0751,207
hourly,test,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,7,0.4362,0.5599,53.9997,38.0279,33.2534,207
hourly,test,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,8,0.3288,0.4342,40.1211,29.3834,26.2471,207
hourly,test,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,9,0.3502,0.4754,44.9202,32.6762,29.1687,207
hourly,test,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,10,0.399,0.5386,51.1018,38.3727,34.9404,207
hourly,test,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,11,0.3903,0.5452,45.9996,37.5777,34.1481,207
hourly,test,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,12,0.4205,0.5957,46.5921,39.8168,37.6999,207
hourly,test,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,13,0.3521,0.4671,40.26,35.7768,33.427,207
hourly,test,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,14,0.3802,0.5164,49.1227,40.3078,38.4259,207
hourly,test,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,15,0.3328,0.4723,42.9964,36.7278,36.5347,208
hourly,test,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,16,0.3157,0.4258,48.6852,38.6537,38.2865,208
hourly,test,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,17,0.3625,0.5058,50.1654,40.7468,40.8627,208
hourly,test,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,18,0.4284,0.6353,52.0662,40.6537,40.1534,208
hourly,test,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,19,0.4565,0.6155,51.9046,38.0907,34.9105,208
hourly,test,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,20,0.4495,0.5998,48.2558,33.7801,30.2838,208
hourly,test,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,21,0.5202,0.6702,47.6252,37.1433,33.9628,208
hourly,test,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,22,0.4232,0.5608,43.066,35.3724,34.7675,208
hourly,test,gru_seq48_h64_l2_d0p0_lr0p0005_bs64,23,0.3503,0.5165,45.1861,38.9287,41.0671,208
