Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,,0.3736,0.5385,38.4297,31.7103,29.936,5024
hourly,validation,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,0,0.2119,0.3202,35.3083,30.618,33.5078,209
hourly,validation,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,1,0.1721,0.2921,29.908,27.3049,32.3803,209
hourly,validation,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,2,0.1433,0.2391,27.1059,25.0952,29.8951,209
hourly,validation,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,3,0.1295,0.2184,27.9488,24.7128,29.9004,209
hourly,validation,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,4,0.124,0.2049,27.3727,25.7297,30.0994,209
hourly,validation,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,5,0.1663,0.2254,37.2105,34.0757,37.887,209
hourly,validation,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,6,0.2993,0.3889,44.9063,35.6966,36.2688,209
hourly,validation,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,7,0.5118,0.6314,46.7719,35.5162,28.9048,210
hourly,validation,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,8,0.3728,0.4906,31.5311,25.9731,22.6117,210
hourly,validation,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,9,0.3393,0.4503,29.9214,24.3928,21.8759,210
hourly,validation,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,10,0.3597,0.4876,29.3034,25.4349,23.7971,210
hourly,validation,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,11,0.428,0.6342,38.48,30.9704,28.3468,210
hourly,validation,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,12,0.4319,0.6238,41.0851,32.0987,29.6463,210
hourly,validation,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,13,0.4223,0.5688,44.007,35.5649,31.1625,210
hourly,validation,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,14,0.4286,0.6159,46.5746,36.4766,34.2538,210
hourly,validation,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,15,0.4329,0.6402,46.2388,37.3966,36.3634,209
hourly,validation,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,16,0.3876,0.5561,41.4093,35.0593,33.1679,209
hourly,validation,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,17,0.4765,0.6785,46.3929,37.5458,35.8147,209
hourly,validation,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,18,0.5368,0.6912,48.098,36.7642,32.7786,209
hourly,validation,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,19,0.6389,0.7819,39.4253,33.4027,30.7132,209
hourly,validation,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,20,0.6296,0.776,39.8496,31.2578,27.6529,209
hourly,validation,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,21,0.5044,0.6427,34.0785,27.5085,24.6075,209
hourly,validation,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,22,0.4629,0.5806,40.3296,34.2023,30.6163,209
hourly,validation,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,23,0.3554,0.4758,49.0552,38.2847,39.8715,209
summary,test,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,,0.3283,0.4815,41.1737,34.7428,34.2212,5025
hourly,test,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,0,0.2451,0.4125,33.8613,33.2535,37.1536,209
hourly,test,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,1,0.1986,0.3315,29.0976,31.6305,34.9572,209
hourly,test,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,2,0.1672,0.2755,26.5395,28.9478,31.711,209
hourly,test,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,3,0.1319,0.2391,23.9914,24.442,28.3498,209
hourly,test,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,4,0.1559,0.2526,29.7992,29.986,33.671,209
hourly,test,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,5,0.1519,0.2492,31.8052,29.3688,33.7697,209
hourly,test,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,6,0.225,0.2931,40.4879,33.9911,34.5133,209
hourly,test,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,7,0.4496,0.5682,52.4754,39.1007,34.1439,209
hourly,test,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,8,0.3098,0.415,36.5624,27.9729,24.6794,209
hourly,test,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,9,0.3463,0.474,41.5584,32.2813,28.8795,209
hourly,test,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,10,0.3873,0.5312,48.6506,37.2864,33.9875,209
hourly,test,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,11,0.3813,0.5349,44.7138,36.4529,33.4737,209
hourly,test,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,12,0.4092,0.5819,45.593,38.5714,36.9048,209
hourly,test,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,13,0.3495,0.4676,40.2042,35.3976,33.3497,209
hourly,test,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,14,0.3738,0.5178,47.655,39.5575,37.9591,209
hourly,test,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,15,0.3258,0.47,41.7176,35.9461,35.9312,210
hourly,test,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,16,0.3125,0.4262,47.1291,38.0807,38.1001,210
hourly,test,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,17,0.3579,0.5077,47.7857,39.8995,40.4984,210
hourly,test,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,18,0.4299,0.6344,50.713,40.5785,40.1384,210
hourly,test,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,19,0.4483,0.6169,51.7274,37.7451,34.4712,210
hourly,test,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,20,0.4549,0.6037,48.5252,34.3488,30.859,210
hourly,test,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,21,0.5074,0.6596,46.3195,36.4338,33.3659,210
hourly,test,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,22,0.4142,0.5497,40.5925,34.8126,34.1941,210
hourly,test,gru_seq24_h64_l2_d0p2_lr0p0005_bs64,23,0.3421,0.5256,40.4507,37.6316,40.2179,210
