Report_Type,Dataset,Model,Hour,MAE,RMSE,MAPE,sMAPE,WAPE,Broj_redova
summary,validation,gru_seq12_h128_l2_d0p2_lr0p001_bs64,,0.3784,0.544,40.4382,32.6089,30.2691,5048
hourly,validation,gru_seq12_h128_l2_d0p2_lr0p001_bs64,0,0.2235,0.3299,41.1098,32.6227,35.3446,209
hourly,validation,gru_seq12_h128_l2_d0p2_lr0p001_bs64,1,0.1728,0.2882,30.4787,28.2809,32.5046,209
hourly,validation,gru_seq12_h128_l2_d0p2_lr0p001_bs64,2,0.1601,0.2576,30.315,29.8258,33.3955,209
hourly,validation,gru_seq12_h128_l2_d0p2_lr0p001_bs64,3,0.1466,0.2329,31.2947,30.5346,33.8698,209
hourly,validation,gru_seq12_h128_l2_d0p2_lr0p001_bs64,4,0.1373,0.2262,28.8768,30.9788,33.3192,209
hourly,validation,gru_seq12_h128_l2_d0p2_lr0p001_bs64,5,0.1459,0.2395,27.3996,29.573,33.2441,209
hourly,validation,gru_seq12_h128_l2_d0p2_lr0p001_bs64,6,0.2912,0.3844,38.5425,35.1134,35.2857,209
hourly,validation,gru_seq12_h128_l2_d0p2_lr0p001_bs64,7,0.5362,0.6709,44.1989,36.3746,30.2842,210
hourly,validation,gru_seq12_h128_l2_d0p2_lr0p001_bs64,8,0.3904,0.5057,33.0014,26.6639,23.6797,210
hourly,validation,gru_seq12_h128_l2_d0p2_lr0p001_bs64,9,0.3383,0.4529,31.6892,24.1856,21.809,210
hourly,validation,gru_seq12_h128_l2_d0p2_lr0p001_bs64,10,0.3488,0.4789,30.7122,24.6483,23.07,210
hourly,validation,gru_seq12_h128_l2_d0p2_lr0p001_bs64,11,0.4127,0.6233,40.9193,29.751,27.335,210
hourly,validation,gru_seq12_h128_l2_d0p2_lr0p001_bs64,12,0.4294,0.6129,45.1432,32.5981,29.4412,212
hourly,validation,gru_seq12_h128_l2_d0p2_lr0p001_bs64,13,0.4203,0.5699,47.8054,35.7683,30.9706,212
hourly,validation,gru_seq12_h128_l2_d0p2_lr0p001_bs64,14,0.45,0.63,52.7698,38.2999,35.8862,212
hourly,validation,gru_seq12_h128_l2_d0p2_lr0p001_bs64,15,0.4445,0.6433,52.2682,38.8953,37.3937,211
hourly,validation,gru_seq12_h128_l2_d0p2_lr0p001_bs64,16,0.3951,0.5589,44.7136,35.8968,33.7605,211
hourly,validation,gru_seq12_h128_l2_d0p2_lr0p001_bs64,17,0.4715,0.6712,47.3731,37.6092,35.4978,211
hourly,validation,gru_seq12_h128_l2_d0p2_lr0p001_bs64,18,0.5486,0.7157,50.6016,37.2389,33.596,211
hourly,validation,gru_seq12_h128_l2_d0p2_lr0p001_bs64,19,0.6129,0.7528,39.5018,32.2523,29.4654,211
hourly,validation,gru_seq12_h128_l2_d0p2_lr0p001_bs64,20,0.6182,0.7773,38.3087,30.4108,26.9871,211
hourly,validation,gru_seq12_h128_l2_d0p2_lr0p001_bs64,21,0.508,0.6554,34.1598,27.3365,24.6541,211
hourly,validation,gru_seq12_h128_l2_d0p2_lr0p001_bs64,22,0.4662,0.5816,44.5727,33.9833,30.9076,211
hourly,validation,gru_seq12_h128_l2_d0p2_lr0p001_bs64,23,0.4001,0.5158,64.0197,43.5209,45.0176,211
summary,test,gru_seq12_h128_l2_d0p2_lr0p001_bs64,,0.3389,0.4872,44.9689,36.4953,35.3435,5049
hourly,test,gru_seq12_h128_l2_d0p2_lr0p001_bs64,0,0.2451,0.3888,38.509,33.0689,37.161,209
hourly,test,gru_seq12_h128_l2_d0p2_lr0p001_bs64,1,0.1923,0.3131,29.6152,30.3438,33.841,209
hourly,test,gru_seq12_h128_l2_d0p2_lr0p001_bs64,2,0.1774,0.2772,29.8907,32.0881,33.6305,209
hourly,test,gru_seq12_h128_l2_d0p2_lr0p001_bs64,3,0.1466,0.2498,27.6565,29.4886,31.5041,209
hourly,test,gru_seq12_h128_l2_d0p2_lr0p001_bs64,4,0.1782,0.2778,33.141,37.3038,38.4919,209
hourly,test,gru_seq12_h128_l2_d0p2_lr0p001_bs64,5,0.1584,0.2683,29.7972,32.2126,35.2181,209
hourly,test,gru_seq12_h128_l2_d0p2_lr0p001_bs64,6,0.2193,0.3017,35.5254,34.1796,33.6325,209
hourly,test,gru_seq12_h128_l2_d0p2_lr0p001_bs64,7,0.4721,0.5985,51.5209,40.8762,35.8514,209
hourly,test,gru_seq12_h128_l2_d0p2_lr0p001_bs64,8,0.3237,0.4251,37.631,28.9343,25.7868,209
hourly,test,gru_seq12_h128_l2_d0p2_lr0p001_bs64,9,0.3374,0.4703,42.6775,32.0225,28.1391,209
hourly,test,gru_seq12_h128_l2_d0p2_lr0p001_bs64,10,0.3907,0.5304,53.1442,38.1487,34.2899,209
hourly,test,gru_seq12_h128_l2_d0p2_lr0p001_bs64,11,0.3792,0.5297,49.9241,37.362,33.2812,209
hourly,test,gru_seq12_h128_l2_d0p2_lr0p001_bs64,12,0.4052,0.572,49.7236,38.1481,36.6781,211
hourly,test,gru_seq12_h128_l2_d0p2_lr0p001_bs64,13,0.356,0.469,45.2767,36.4496,34.1782,211
hourly,test,gru_seq12_h128_l2_d0p2_lr0p001_bs64,14,0.3768,0.5152,52.8793,40.4628,38.3515,211
hourly,test,gru_seq12_h128_l2_d0p2_lr0p001_bs64,15,0.3394,0.4836,45.9528,36.8631,37.393,212
hourly,test,gru_seq12_h128_l2_d0p2_lr0p001_bs64,16,0.3223,0.4319,51.9353,39.3555,39.2682,212
hourly,test,gru_seq12_h128_l2_d0p2_lr0p001_bs64,17,0.3605,0.5035,51.7903,40.8638,40.7923,212
hourly,test,gru_seq12_h128_l2_d0p2_lr0p001_bs64,18,0.45,0.6423,58.4429,42.9412,42.0091,212
hourly,test,gru_seq12_h128_l2_d0p2_lr0p001_bs64,19,0.5076,0.6463,68.2914,43.375,39.1986,212
hourly,test,gru_seq12_h128_l2_d0p2_lr0p001_bs64,20,0.4634,0.6016,51.1804,36.018,31.4964,212
hourly,test,gru_seq12_h128_l2_d0p2_lr0p001_bs64,21,0.5184,0.6731,47.1151,38.0997,34.1866,212
hourly,test,gru_seq12_h128_l2_d0p2_lr0p001_bs64,22,0.4329,0.5801,44.6504,35.9296,35.8177,212
hourly,test,gru_seq12_h128_l2_d0p2_lr0p001_bs64,23,0.3683,0.5155,51.9037,40.9273,43.3772,212
