epoch,train_loss,validation_loss
1,0.455975,0.391719
2,0.394008,0.394525
3,0.38115,0.346475
4,0.369088,0.35352
5,0.364478,0.355631
6,0.358434,0.369381
7,0.357126,0.357218
8,0.351641,0.35137
9,0.347046,0.351913
10,0.342767,0.356053
11,0.338053,0.357314
12,0.332376,0.363906
13,0.324662,0.355031
